parent_compound_chembl_id,assay_chembl_id,target_chembl_id
CHEMBL53463,CHEMBL4837838,CHEMBL614391
CHEMBL53463,CHEMBL4838855,CHEMBL612545
CHEMBL53463,CHEMBL4838856,CHEMBL396
CHEMBL53463,CHEMBL4838857,CHEMBL614536
CHEMBL53463,CHEMBL4838864,CHEMBL383
CHEMBL53463,CHEMBL4838865,CHEMBL399
CHEMBL53463,CHEMBL4838866,CHEMBL394
CHEMBL53463,CHEMBL4838867,CHEMBL394
CHEMBL53463,CHEMBL4838868,CHEMBL612794
CHEMBL53463,CHEMBL4838869,CHEMBL385
CHEMBL53463,CHEMBL4838870,CHEMBL612545
CHEMBL53463,CHEMBL4838871,CHEMBL613838
CHEMBL53463,CHEMBL4838872,CHEMBL612545
CHEMBL53463,CHEMBL4838873,CHEMBL612545
CHEMBL53463,CHEMBL4840876,CHEMBL387
CHEMBL53463,CHEMBL4840877,CHEMBL392
CHEMBL53463,CHEMBL4840878,CHEMBL394
CHEMBL53463,CHEMBL4840879,CHEMBL395
CHEMBL53463,CHEMBL4841111,CHEMBL4296457
CHEMBL53463,CHEMBL4841817,CHEMBL395
CHEMBL53463,CHEMBL4841818,CHEMBL4296457
CHEMBL53463,CHEMBL4841819,CHEMBL390
CHEMBL53463,CHEMBL4841820,CHEMBL399
CHEMBL53463,CHEMBL4841821,CHEMBL387
CHEMBL53463,CHEMBL4841822,CHEMBL614139
CHEMBL53463,CHEMBL4841823,CHEMBL612545
CHEMBL53463,CHEMBL4841824,CHEMBL612255
CHEMBL53463,CHEMBL4841825,CHEMBL614348
CHEMBL53463,CHEMBL4841826,CHEMBL612545
CHEMBL53463,CHEMBL4841871,CHEMBL395
CHEMBL53463,CHEMBL4842238,CHEMBL612518
CHEMBL53463,CHEMBL4842239,CHEMBL612657
CHEMBL53463,CHEMBL4842240,CHEMBL614519
CHEMBL53463,CHEMBL4842241,CHEMBL614317
CHEMBL53463,CHEMBL4842242,CHEMBL614919
CHEMBL53463,CHEMBL4842243,CHEMBL614071
CHEMBL53463,CHEMBL4842690,CHEMBL396
CHEMBL53463,CHEMBL4842940,CHEMBL384
CHEMBL53463,CHEMBL4842955,CHEMBL387
CHEMBL53463,CHEMBL4842956,CHEMBL390
CHEMBL53463,CHEMBL4842957,CHEMBL384
CHEMBL53463,CHEMBL4842958,CHEMBL390
CHEMBL53463,CHEMBL4842959,CHEMBL387
CHEMBL53463,CHEMBL4842960,CHEMBL613979
CHEMBL53463,CHEMBL4843019,CHEMBL395
CHEMBL53463,CHEMBL4843020,CHEMBL614279
CHEMBL53463,CHEMBL4843021,CHEMBL392
CHEMBL53463,CHEMBL4843022,CHEMBL615022
CHEMBL53463,CHEMBL4843023,CHEMBL612255
CHEMBL53463,CHEMBL4843024,CHEMBL394
CHEMBL53463,CHEMBL4843025,CHEMBL395
CHEMBL53463,CHEMBL4843436,CHEMBL387
CHEMBL53463,CHEMBL4843437,CHEMBL400
CHEMBL53463,CHEMBL4843438,CHEMBL614321
CHEMBL53463,CHEMBL4845285,CHEMBL387
CHEMBL53463,CHEMBL4845286,CHEMBL612545
CHEMBL53463,CHEMBL4845287,CHEMBL612545
CHEMBL53463,CHEMBL5030076,CHEMBL383
CHEMBL53463,CHEMBL5030077,CHEMBL614164
CHEMBL53463,CHEMBL5030980,CHEMBL400
CHEMBL53463,CHEMBL5030981,CHEMBL387
CHEMBL53463,CHEMBL5030982,CHEMBL400
CHEMBL53463,CHEMBL5030983,CHEMBL387
CHEMBL53463,CHEMBL5030984,CHEMBL612545
CHEMBL53463,CHEMBL5030985,CHEMBL612545
CHEMBL53463,CHEMBL5030986,CHEMBL612545
CHEMBL53463,CHEMBL5030987,CHEMBL612545
CHEMBL53463,CHEMBL5031951,CHEMBL392
CHEMBL53463,CHEMBL5031952,CHEMBL387
CHEMBL53463,CHEMBL5031953,CHEMBL614721
CHEMBL53463,CHEMBL5031954,CHEMBL612545
CHEMBL53463,CHEMBL5031955,CHEMBL613876
CHEMBL53463,CHEMBL5031956,CHEMBL612545
CHEMBL53463,CHEMBL5031961,CHEMBL614039
CHEMBL53463,CHEMBL5031962,CHEMBL614058
CHEMBL53463,CHEMBL5031963,CHEMBL400
CHEMBL53463,CHEMBL5031964,CHEMBL614335
CHEMBL53463,CHEMBL5031965,CHEMBL394
CHEMBL53463,CHEMBL5031966,CHEMBL390
CHEMBL53463,CHEMBL5031967,CHEMBL387
CHEMBL53463,CHEMBL5031968,CHEMBL613838
CHEMBL53463,CHEMBL5032045,CHEMBL4296457
CHEMBL53463,CHEMBL5032046,CHEMBL395
CHEMBL53463,CHEMBL5032630,CHEMBL400
CHEMBL53463,CHEMBL5032634,CHEMBL400
CHEMBL53463,CHEMBL5032641,CHEMBL612558
CHEMBL53463,CHEMBL5033937,CHEMBL383
CHEMBL53463,CHEMBL5033938,CHEMBL387
CHEMBL53463,CHEMBL5033939,CHEMBL613979
CHEMBL53463,CHEMBL5033940,CHEMBL612558
CHEMBL53463,CHEMBL5034052,CHEMBL394
CHEMBL53463,CHEMBL5034053,CHEMBL394
CHEMBL53463,CHEMBL5034054,CHEMBL394
CHEMBL53463,CHEMBL5034055,CHEMBL394
CHEMBL53463,CHEMBL5037325,CHEMBL400
CHEMBL53463,CHEMBL5037326,CHEMBL4296457
CHEMBL53463,CHEMBL5037327,CHEMBL614335
CHEMBL53463,CHEMBL5037328,CHEMBL614321
CHEMBL53463,CHEMBL5037329,CHEMBL614818
CHEMBL53463,CHEMBL5037428,CHEMBL387
CHEMBL53463,CHEMBL5037429,CHEMBL612545
CHEMBL53463,CHEMBL5037430,CHEMBL612558
CHEMBL53463,CHEMBL5037431,CHEMBL612545
CHEMBL53463,CHEMBL5037517,CHEMBL394
CHEMBL53463,CHEMBL5037518,CHEMBL392
CHEMBL53463,CHEMBL5037519,CHEMBL400
CHEMBL53463,CHEMBL5037520,CHEMBL390
CHEMBL53463,CHEMBL5037772,CHEMBL376
CHEMBL53463,CHEMBL5037773,CHEMBL614576
CHEMBL53463,CHEMBL5037777,CHEMBL382
CHEMBL53463,CHEMBL5037778,CHEMBL382
CHEMBL53463,CHEMBL5037781,CHEMBL612558
CHEMBL53463,CHEMBL5037783,CHEMBL614343
CHEMBL53463,CHEMBL5037784,CHEMBL400
CHEMBL53463,CHEMBL5037787,CHEMBL614576
CHEMBL53463,CHEMBL5037788,CHEMBL614576
CHEMBL53463,CHEMBL5037789,CHEMBL614576
CHEMBL53463,CHEMBL5037796,CHEMBL614577
CHEMBL53463,CHEMBL5037797,CHEMBL614577
CHEMBL53463,CHEMBL5037804,CHEMBL613860
CHEMBL53463,CHEMBL5037805,CHEMBL613860
CHEMBL53463,CHEMBL5037809,CHEMBL614925
CHEMBL53463,CHEMBL5037810,CHEMBL614925
CHEMBL53463,CHEMBL5037812,CHEMBL400
CHEMBL53463,CHEMBL5038186,CHEMBL612545
CHEMBL53463,CHEMBL5038187,CHEMBL399
CHEMBL53463,CHEMBL5038192,CHEMBL612545
CHEMBL53463,CHEMBL5038193,CHEMBL612545
CHEMBL53463,CHEMBL5038196,CHEMBL399
CHEMBL53463,CHEMBL5038199,CHEMBL399
CHEMBL53463,CHEMBL5038200,CHEMBL399
CHEMBL53463,CHEMBL5038203,CHEMBL612558
CHEMBL53463,CHEMBL5038222,CHEMBL612558
CHEMBL53463,CHEMBL5038223,CHEMBL612558
CHEMBL53463,CHEMBL5038224,CHEMBL612558
CHEMBL53463,CHEMBL5038225,CHEMBL612558
CHEMBL53463,CHEMBL5038231,CHEMBL612558
CHEMBL53463,CHEMBL5038275,CHEMBL399
CHEMBL53463,CHEMBL5038276,CHEMBL399
CHEMBL53463,CHEMBL5038421,CHEMBL396
CHEMBL53463,CHEMBL5039604,CHEMBL612558
CHEMBL53463,CHEMBL5040497,CHEMBL612263
CHEMBL53463,CHEMBL5040498,CHEMBL399
CHEMBL53463,CHEMBL5044225,CHEMBL614512
CHEMBL53463,CHEMBL5044226,CHEMBL4296459
CHEMBL53463,CHEMBL5044227,CHEMBL615022
CHEMBL53463,CHEMBL5044228,CHEMBL614247
CHEMBL53463,CHEMBL5044505,CHEMBL614321
CHEMBL53463,CHEMBL5044506,CHEMBL387
CHEMBL53463,CHEMBL5044507,CHEMBL387
CHEMBL53463,CHEMBL5044508,CHEMBL612545
CHEMBL53463,CHEMBL5044509,CHEMBL400
CHEMBL53463,CHEMBL5044510,CHEMBL612558
CHEMBL53463,CHEMBL5044905,CHEMBL4302
CHEMBL53463,CHEMBL5044906,CHEMBL4302
CHEMBL53463,CHEMBL5045219,CHEMBL387
CHEMBL53463,CHEMBL5045220,CHEMBL613829
CHEMBL53463,CHEMBL5045223,CHEMBL612545
CHEMBL53463,CHEMBL5047320,CHEMBL387
CHEMBL53463,CHEMBL5047322,CHEMBL387
CHEMBL53463,CHEMBL5047323,CHEMBL614361
CHEMBL53463,CHEMBL5047324,CHEMBL614361
CHEMBL53463,CHEMBL5047325,CHEMBL400
CHEMBL53463,CHEMBL5047326,CHEMBL400
CHEMBL53463,CHEMBL5047327,CHEMBL614321
CHEMBL53463,CHEMBL5047328,CHEMBL394
CHEMBL53463,CHEMBL5047329,CHEMBL394
CHEMBL53463,CHEMBL5047335,CHEMBL614321
CHEMBL53463,CHEMBL5054127,CHEMBL613834
CHEMBL53463,CHEMBL5054136,CHEMBL613834
CHEMBL53463,CHEMBL5054146,CHEMBL613834
CHEMBL53463,CHEMBL5054147,CHEMBL613834
CHEMBL53463,CHEMBL5054148,CHEMBL613834
CHEMBL53463,CHEMBL5056332,CHEMBL614324
CHEMBL53463,CHEMBL5056337,CHEMBL387
CHEMBL53463,CHEMBL5056348,CHEMBL612545
CHEMBL53463,CHEMBL5056462,CHEMBL4296484
CHEMBL53463,CHEMBL5056463,CHEMBL396
CHEMBL53463,CHEMBL5056464,CHEMBL613977
CHEMBL53463,CHEMBL5056465,CHEMBL387
CHEMBL53463,CHEMBL5056466,CHEMBL400
CHEMBL53463,CHEMBL5056467,CHEMBL614391
CHEMBL53463,CHEMBL5057023,CHEMBL395
CHEMBL53463,CHEMBL5057024,CHEMBL387
CHEMBL53463,CHEMBL5057025,CHEMBL394
CHEMBL53463,CHEMBL5057026,CHEMBL399
CHEMBL53463,CHEMBL5057027,CHEMBL392
CHEMBL53463,CHEMBL5057028,CHEMBL4630705
CHEMBL53463,CHEMBL5057029,CHEMBL614245
CHEMBL53463,CHEMBL5057030,CHEMBL614392
CHEMBL53463,CHEMBL5057031,CHEMBL613876
CHEMBL53463,CHEMBL5057057,CHEMBL394
CHEMBL53463,CHEMBL5057058,CHEMBL387
CHEMBL53463,CHEMBL5057061,CHEMBL395
CHEMBL53463,CHEMBL5057069,CHEMBL395
CHEMBL53463,CHEMBL5057070,CHEMBL395
CHEMBL53463,CHEMBL5057071,CHEMBL395
CHEMBL53463,CHEMBL5057072,CHEMBL394
CHEMBL53463,CHEMBL5057077,CHEMBL394
CHEMBL53463,CHEMBL5057078,CHEMBL394
CHEMBL53463,CHEMBL5057081,CHEMBL395
CHEMBL53463,CHEMBL5057082,CHEMBL395
CHEMBL53463,CHEMBL5057085,CHEMBL613876
CHEMBL53463,CHEMBL5057086,CHEMBL613876
CHEMBL53463,CHEMBL5057087,CHEMBL612408
CHEMBL53463,CHEMBL5057088,CHEMBL612408
CHEMBL53463,CHEMBL5057089,CHEMBL612558
CHEMBL53463,CHEMBL5057090,CHEMBL612558
CHEMBL53463,CHEMBL5057091,CHEMBL612558
CHEMBL53463,CHEMBL5057092,CHEMBL612558
CHEMBL53463,CHEMBL5057093,CHEMBL612558
CHEMBL53463,CHEMBL5057094,CHEMBL612545
CHEMBL53463,CHEMBL5057095,CHEMBL612545
CHEMBL53463,CHEMBL5057096,CHEMBL612545
CHEMBL53463,CHEMBL5057097,CHEMBL612545
CHEMBL53463,CHEMBL5057098,CHEMBL612545
CHEMBL53463,CHEMBL5057099,CHEMBL612545
CHEMBL53463,CHEMBL5057100,CHEMBL612558
CHEMBL53463,CHEMBL5057101,CHEMBL612545
CHEMBL53463,CHEMBL5057102,CHEMBL612545
CHEMBL53463,CHEMBL5057344,CHEMBL612656
CHEMBL53463,CHEMBL5057345,CHEMBL612545
CHEMBL53463,CHEMBL5057666,CHEMBL392
CHEMBL53463,CHEMBL5057667,CHEMBL383
CHEMBL53463,CHEMBL5057721,CHEMBL387
CHEMBL53463,CHEMBL5057722,CHEMBL614321
CHEMBL53463,CHEMBL5057723,CHEMBL612558
CHEMBL53463,CHEMBL5057814,CHEMBL394
CHEMBL53463,CHEMBL5057815,CHEMBL396
CHEMBL53463,CHEMBL5057816,CHEMBL614925
CHEMBL53463,CHEMBL5057830,CHEMBL396
CHEMBL53463,CHEMBL5057831,CHEMBL396
CHEMBL53463,CHEMBL5096411,CHEMBL400
CHEMBL53463,CHEMBL5097764,CHEMBL387
CHEMBL53463,CHEMBL5097806,CHEMBL395
CHEMBL53463,CHEMBL5104511,CHEMBL612558
CHEMBL53463,CHEMBL5104521,CHEMBL614697
CHEMBL53463,CHEMBL5104633,CHEMBL387
CHEMBL53463,CHEMBL5106141,CHEMBL385
CHEMBL53463,CHEMBL5106143,CHEMBL392
CHEMBL53463,CHEMBL5106144,CHEMBL399
CHEMBL53463,CHEMBL5106750,CHEMBL400
CHEMBL53463,CHEMBL5106752,CHEMBL400
CHEMBL53463,CHEMBL5107588,CHEMBL392
CHEMBL53463,CHEMBL5108175,CHEMBL612267
CHEMBL53463,CHEMBL5108176,CHEMBL394
CHEMBL53463,CHEMBL5108177,CHEMBL390
CHEMBL53463,CHEMBL5108178,CHEMBL383
CHEMBL53463,CHEMBL5108179,CHEMBL614164
CHEMBL53463,CHEMBL5108180,CHEMBL612558
CHEMBL53463,CHEMBL5108181,CHEMBL612558
CHEMBL53463,CHEMBL5108182,CHEMBL612558
CHEMBL53463,CHEMBL5108183,CHEMBL612545
CHEMBL53463,CHEMBL5109039,CHEMBL395
CHEMBL53463,CHEMBL5109040,CHEMBL615022
CHEMBL53463,CHEMBL5109041,CHEMBL614069
CHEMBL53463,CHEMBL5109042,CHEMBL394
CHEMBL53463,CHEMBL5109652,CHEMBL612440
CHEMBL53463,CHEMBL5109733,CHEMBL612440
CHEMBL53463,CHEMBL5109734,CHEMBL612545
CHEMBL53463,CHEMBL5109735,CHEMBL612440
CHEMBL53463,CHEMBL5109736,CHEMBL612545
CHEMBL53463,CHEMBL5110566,CHEMBL392
CHEMBL53463,CHEMBL5110567,CHEMBL614391
CHEMBL53463,CHEMBL5110568,CHEMBL612558
CHEMBL53463,CHEMBL5110636,CHEMBL395
CHEMBL53463,CHEMBL5110637,CHEMBL387
CHEMBL53463,CHEMBL5110638,CHEMBL394
CHEMBL53463,CHEMBL5110639,CHEMBL390
CHEMBL53463,CHEMBL5110640,CHEMBL399
CHEMBL53463,CHEMBL5110658,CHEMBL612545
CHEMBL53463,CHEMBL5110660,CHEMBL612545
CHEMBL53463,CHEMBL5110662,CHEMBL612558
CHEMBL53463,CHEMBL5110664,CHEMBL612558
CHEMBL53463,CHEMBL5110666,CHEMBL612545
CHEMBL53463,CHEMBL5110668,CHEMBL612545
CHEMBL53463,CHEMBL5110669,CHEMBL614026
CHEMBL53463,CHEMBL5110808,CHEMBL394
CHEMBL53463,CHEMBL5110809,CHEMBL394
CHEMBL53463,CHEMBL5110810,CHEMBL4630705
CHEMBL53463,CHEMBL5110811,CHEMBL399
CHEMBL53463,CHEMBL5110812,CHEMBL614590
CHEMBL53463,CHEMBL5110813,CHEMBL392
CHEMBL53463,CHEMBL5110814,CHEMBL387
CHEMBL53463,CHEMBL5110815,CHEMBL400
CHEMBL53463,CHEMBL5110816,CHEMBL614925
CHEMBL53463,CHEMBL5110817,CHEMBL614245
CHEMBL53463,CHEMBL5110818,CHEMBL385
CHEMBL53463,CHEMBL5110819,CHEMBL397
CHEMBL53463,CHEMBL5110820,CHEMBL614392
CHEMBL53463,CHEMBL5110821,CHEMBL614818
CHEMBL53463,CHEMBL5110822,CHEMBL613876
CHEMBL53463,CHEMBL5110849,CHEMBL397
CHEMBL53463,CHEMBL5110850,CHEMBL397
CHEMBL53463,CHEMBL5110851,CHEMBL397
CHEMBL53463,CHEMBL5110852,CHEMBL397
CHEMBL53463,CHEMBL5110853,CHEMBL397
CHEMBL53463,CHEMBL5110854,CHEMBL397
CHEMBL53463,CHEMBL5110855,CHEMBL397
CHEMBL53463,CHEMBL5110856,CHEMBL397
CHEMBL53463,CHEMBL5110857,CHEMBL397
CHEMBL53463,CHEMBL5110859,CHEMBL612545
CHEMBL53463,CHEMBL5110861,CHEMBL2311221
CHEMBL53463,CHEMBL5110862,CHEMBL2311221
CHEMBL53463,CHEMBL5111032,CHEMBL612263
CHEMBL53463,CHEMBL5111033,CHEMBL1075408
CHEMBL53463,CHEMBL5111034,CHEMBL1075571
CHEMBL53463,CHEMBL5111035,CHEMBL392
CHEMBL53463,CHEMBL5111036,CHEMBL387
CHEMBL53463,CHEMBL5111037,CHEMBL4296403
CHEMBL53463,CHEMBL5111038,CHEMBL1075408
CHEMBL53463,CHEMBL5111039,CHEMBL1075408
CHEMBL53463,CHEMBL5111040,CHEMBL1075408
CHEMBL53463,CHEMBL5111065,CHEMBL1075571
CHEMBL53463,CHEMBL5111066,CHEMBL1075571
CHEMBL53463,CHEMBL5111067,CHEMBL1075571
CHEMBL53463,CHEMBL5111086,CHEMBL1075408
CHEMBL53463,CHEMBL5111087,CHEMBL1075408
CHEMBL53463,CHEMBL5111088,CHEMBL1075408
CHEMBL53463,CHEMBL5111089,CHEMBL1075408
CHEMBL53463,CHEMBL5111122,CHEMBL1075571
CHEMBL53463,CHEMBL5111123,CHEMBL1075571
CHEMBL53463,CHEMBL5111124,CHEMBL1075571
CHEMBL53463,CHEMBL5111125,CHEMBL1075571
CHEMBL53463,CHEMBL5114438,CHEMBL247
CHEMBL53463,CHEMBL5114750,CHEMBL612558
CHEMBL53463,CHEMBL5114864,CHEMBL397
CHEMBL53463,CHEMBL5114865,CHEMBL392
CHEMBL53463,CHEMBL5114866,CHEMBL387
CHEMBL53463,CHEMBL5114867,CHEMBL400
CHEMBL53463,CHEMBL5114868,CHEMBL614590
CHEMBL53463,CHEMBL5114869,CHEMBL399
CHEMBL53463,CHEMBL5114870,CHEMBL394
CHEMBL53463,CHEMBL5114871,CHEMBL612545
CHEMBL53463,CHEMBL5114872,CHEMBL615022
CHEMBL53463,CHEMBL5114873,CHEMBL614925
CHEMBL53463,CHEMBL5114874,CHEMBL614392
CHEMBL53463,CHEMBL5114875,CHEMBL612558
CHEMBL53463,CHEMBL5114876,CHEMBL612558
CHEMBL53463,CHEMBL5114877,CHEMBL612558
CHEMBL53463,CHEMBL5114878,CHEMBL612558
CHEMBL53463,CHEMBL5114879,CHEMBL612558
CHEMBL53463,CHEMBL5114880,CHEMBL612558
CHEMBL53463,CHEMBL5114881,CHEMBL612558
CHEMBL53463,CHEMBL5114882,CHEMBL612558
CHEMBL53463,CHEMBL5114883,CHEMBL612558
CHEMBL53463,CHEMBL5114884,CHEMBL612599
CHEMBL53463,CHEMBL5114885,CHEMBL612599
CHEMBL53463,CHEMBL5114886,CHEMBL397
CHEMBL53463,CHEMBL5114887,CHEMBL397
CHEMBL53463,CHEMBL5114888,CHEMBL397
CHEMBL53463,CHEMBL5114889,CHEMBL397
CHEMBL53463,CHEMBL5114890,CHEMBL397
CHEMBL53463,CHEMBL5114899,CHEMBL397
CHEMBL53463,CHEMBL5114900,CHEMBL397
CHEMBL53463,CHEMBL5114901,CHEMBL397
CHEMBL53463,CHEMBL5114902,CHEMBL397
CHEMBL53463,CHEMBL5114904,CHEMBL612408
CHEMBL53463,CHEMBL5114905,CHEMBL612408
CHEMBL53463,CHEMBL5114921,CHEMBL397
CHEMBL53463,CHEMBL5114922,CHEMBL612599
CHEMBL53463,CHEMBL5114923,CHEMBL394
CHEMBL53463,CHEMBL5114924,CHEMBL394
CHEMBL53463,CHEMBL5114925,CHEMBL397
CHEMBL53463,CHEMBL5114926,CHEMBL612599
CHEMBL53463,CHEMBL5114927,CHEMBL394
CHEMBL53463,CHEMBL5114928,CHEMBL394
CHEMBL53463,CHEMBL5115057,CHEMBL614361
CHEMBL53463,CHEMBL5115058,CHEMBL387
CHEMBL53463,CHEMBL5115059,CHEMBL614361
CHEMBL53463,CHEMBL5115060,CHEMBL387
CHEMBL53463,CHEMBL5117811,CHEMBL392
CHEMBL53463,CHEMBL5117812,CHEMBL384
CHEMBL53463,CHEMBL5117813,CHEMBL612256
CHEMBL53463,CHEMBL5117814,CHEMBL612547
CHEMBL53463,CHEMBL5117815,CHEMBL612558
CHEMBL53463,CHEMBL5117816,CHEMBL612545
CHEMBL53463,CHEMBL5118301,CHEMBL614321
CHEMBL53463,CHEMBL5118302,CHEMBL400
CHEMBL53463,CHEMBL5120183,CHEMBL395
CHEMBL53463,CHEMBL5120184,CHEMBL614279
CHEMBL53463,CHEMBL5121778,CHEMBL392
CHEMBL53463,CHEMBL5121779,CHEMBL394
CHEMBL53463,CHEMBL5121780,CHEMBL395
CHEMBL53463,CHEMBL5121781,CHEMBL612589
CHEMBL53463,CHEMBL5121934,CHEMBL392
CHEMBL53463,CHEMBL5122126,CHEMBL614561
CHEMBL53463,CHEMBL5122127,CHEMBL614257
CHEMBL53463,CHEMBL5122128,CHEMBL614181
CHEMBL53463,CHEMBL5122434,CHEMBL614139
CHEMBL53463,CHEMBL5122440,CHEMBL612588
CHEMBL53463,CHEMBL5122441,CHEMBL400
CHEMBL53463,CHEMBL5123634,CHEMBL614818
CHEMBL53463,CHEMBL5123635,CHEMBL613102
CHEMBL53463,CHEMBL5123867,CHEMBL387
CHEMBL53463,CHEMBL5123868,CHEMBL387
CHEMBL53463,CHEMBL5123869,CHEMBL4296406
CHEMBL53463,CHEMBL5123870,CHEMBL399
CHEMBL53463,CHEMBL5123871,CHEMBL399
CHEMBL53463,CHEMBL5123881,CHEMBL614245
CHEMBL53463,CHEMBL5123882,CHEMBL614245
CHEMBL53463,CHEMBL5123883,CHEMBL614245
CHEMBL53463,CHEMBL5123889,CHEMBL392
CHEMBL53463,CHEMBL5123892,CHEMBL614818
CHEMBL53463,CHEMBL5123893,CHEMBL614818
CHEMBL53463,CHEMBL5123894,CHEMBL614818
CHEMBL53463,CHEMBL5123902,CHEMBL4296459
CHEMBL53463,CHEMBL5123903,CHEMBL400
CHEMBL53463,CHEMBL5123904,CHEMBL400
CHEMBL53463,CHEMBL5123905,CHEMBL387
CHEMBL53463,CHEMBL5123906,CHEMBL387
CHEMBL53463,CHEMBL5123907,CHEMBL387
CHEMBL53463,CHEMBL5123908,CHEMBL394
CHEMBL53463,CHEMBL5123909,CHEMBL384
CHEMBL53463,CHEMBL5123910,CHEMBL4296462
CHEMBL53463,CHEMBL5123911,CHEMBL614058
CHEMBL53463,CHEMBL5123912,CHEMBL383
CHEMBL53463,CHEMBL5123913,CHEMBL385
CHEMBL53463,CHEMBL5123914,CHEMBL397
CHEMBL53463,CHEMBL5123915,CHEMBL397
CHEMBL53463,CHEMBL5123916,CHEMBL397
CHEMBL53463,CHEMBL5123917,CHEMBL392
CHEMBL53463,CHEMBL5123918,CHEMBL614139
CHEMBL53463,CHEMBL5125012,CHEMBL390
CHEMBL53463,CHEMBL5125013,CHEMBL400
CHEMBL53463,CHEMBL5125014,CHEMBL394
CHEMBL53463,CHEMBL5125104,CHEMBL389
CHEMBL53463,CHEMBL5125139,CHEMBL613859
CHEMBL53463,CHEMBL5125140,CHEMBL392
CHEMBL53463,CHEMBL5125141,CHEMBL387
CHEMBL53463,CHEMBL5125142,CHEMBL400
CHEMBL53463,CHEMBL5125733,CHEMBL395
CHEMBL53463,CHEMBL5125734,CHEMBL399
CHEMBL53463,CHEMBL5125735,CHEMBL612267
CHEMBL53463,CHEMBL5126787,CHEMBL392
CHEMBL53463,CHEMBL5126793,CHEMBL383
CHEMBL53463,CHEMBL5127135,CHEMBL395
CHEMBL53463,CHEMBL5127136,CHEMBL387
CHEMBL53463,CHEMBL5127146,CHEMBL387
CHEMBL53463,CHEMBL5127183,CHEMBL387
CHEMBL53463,CHEMBL5127189,CHEMBL392
CHEMBL53463,CHEMBL5127190,CHEMBL387
CHEMBL53463,CHEMBL5127220,CHEMBL613831
CHEMBL53463,CHEMBL5127221,CHEMBL4296437
CHEMBL53463,CHEMBL5127222,CHEMBL614561
CHEMBL53463,CHEMBL5127223,CHEMBL392
CHEMBL53463,CHEMBL5128329,CHEMBL390
CHEMBL53463,CHEMBL5128330,CHEMBL613834
CHEMBL53463,CHEMBL5128337,CHEMBL392
CHEMBL53463,CHEMBL5128338,CHEMBL399
CHEMBL53463,CHEMBL5128339,CHEMBL387
CHEMBL53463,CHEMBL5129277,CHEMBL612545
CHEMBL53463,CHEMBL5129280,CHEMBL612545
CHEMBL53463,CHEMBL5130313,CHEMBL612545
CHEMBL53463,CHEMBL5130324,CHEMBL612545
CHEMBL53463,CHEMBL5130325,CHEMBL612545
CHEMBL53463,CHEMBL5130326,CHEMBL612545
CHEMBL53463,CHEMBL5130623,CHEMBL612263
CHEMBL53463,CHEMBL5130624,CHEMBL614208
CHEMBL53463,CHEMBL5130625,CHEMBL614997
CHEMBL53463,CHEMBL5130626,CHEMBL614519
CHEMBL53463,CHEMBL5130627,CHEMBL390
CHEMBL53463,CHEMBL5130628,CHEMBL400
CHEMBL53463,CHEMBL5133600,CHEMBL387
CHEMBL53463,CHEMBL5133601,CHEMBL395
CHEMBL53463,CHEMBL5133602,CHEMBL400
CHEMBL53463,CHEMBL5133603,CHEMBL614391
CHEMBL53463,CHEMBL5134007,CHEMBL4302
CHEMBL53463,CHEMBL5134009,CHEMBL612545
CHEMBL53463,CHEMBL5134912,CHEMBL613508
CHEMBL53463,CHEMBL5134913,CHEMBL612263
CHEMBL53463,CHEMBL5134914,CHEMBL614361
CHEMBL53463,CHEMBL5134915,CHEMBL399
CHEMBL53463,CHEMBL5135925,CHEMBL612588
CHEMBL53463,CHEMBL5135926,CHEMBL614135
CHEMBL53463,CHEMBL5135927,CHEMBL394
CHEMBL53463,CHEMBL5135928,CHEMBL612262
CHEMBL53463,CHEMBL5138587,CHEMBL4296457
CHEMBL53463,CHEMBL5138612,CHEMBL399
CHEMBL53463,CHEMBL5138613,CHEMBL400
CHEMBL53463,CHEMBL5138614,CHEMBL387
CHEMBL53463,CHEMBL5138615,CHEMBL392
CHEMBL53463,CHEMBL5138616,CHEMBL3706568
CHEMBL53463,CHEMBL5138621,CHEMBL614247
CHEMBL53463,CHEMBL5138622,CHEMBL613831
CHEMBL53463,CHEMBL5138623,CHEMBL614909
CHEMBL53463,CHEMBL5138624,CHEMBL3706566
CHEMBL53463,CHEMBL5138627,CHEMBL614247
CHEMBL53463,CHEMBL5138628,CHEMBL613831
CHEMBL53463,CHEMBL5138629,CHEMBL614909
CHEMBL53463,CHEMBL5138630,CHEMBL3706566
CHEMBL53463,CHEMBL5138631,CHEMBL4296457
CHEMBL53463,CHEMBL5138684,CHEMBL386
CHEMBL53463,CHEMBL5138685,CHEMBL614931
CHEMBL53463,CHEMBL5138686,CHEMBL614895
CHEMBL53463,CHEMBL5138688,CHEMBL386
CHEMBL53463,CHEMBL5138689,CHEMBL392
CHEMBL53463,CHEMBL5138690,CHEMBL614895
CHEMBL53463,CHEMBL5140004,CHEMBL392
CHEMBL53463,CHEMBL5140005,CHEMBL394
CHEMBL53463,CHEMBL5140006,CHEMBL614919
CHEMBL53463,CHEMBL5140008,CHEMBL387
CHEMBL53463,CHEMBL5142975,CHEMBL385
CHEMBL53463,CHEMBL5142976,CHEMBL4296457
CHEMBL53463,CHEMBL5142977,CHEMBL5209893
CHEMBL53463,CHEMBL5142978,CHEMBL612588
