symbol,overall_score,uniprot_id,chembl_score,uniprot_variants_score,cancer_gene_census_score,intogen_score,eva_somatic_score,eva_score,uniprot_literature_score,gene_burden_score,slapenrich_score,cancer_biomarkers_score,europepmc_score,genomics_england_score,gene2phenotype_score,clingen_score,orphanet_score,impc_score,crispr_score,expression_atlas_score,reactome_score,ot_genetics_portal_score
SELE,0.36229033809976696,['P16581'],0.5555595754944128,,,,,,,,,,0.8076104170119006,,,,,,,,,
HDAC3,0.36191326379422406,['O15379'],0.49770348378441304,,,,,,,,0.6685560124845639,,0.6321083579922572,,,,,,,,,
MAPK1,0.3613545187709918,['P28482'],0.07599134970145263,,0.4559480982087158,,,,,,0.9337100911311562,,0.396414681063269,,,,,,,,,
SYK,0.3607358493215856,['P43405'],0.4586696664602495,,0.4559480982087158,,,,,,,,0.9326875198331549,,,,,,,,,
FBXO11,0.36020678793371674,['Q86XK2'],,,0.565713381110814,,,,,,,,0.527211097262078,,,,,,,0.019749535126383107,,
RB1,0.359502966732237,['P06400'],,,0.565713381110814,,,,,,,,0.3731517868359833,,,,,0.31428502409526776,,,,
AFF1,0.3592893381966252,['P51825'],,,0.5699351227608948,,,,,,,,0.42137113237351864,,,,,,,,,
FLT1,0.35864317143657454,['P17948'],0.5760405515131504,,,,,,,,,,0.2780046522316667,,,,,,,,,
LYN,0.3582294430992439,['P07948'],0.48875246656653093,,0.3039653988058105,,,,,,,,0.8120098493379755,,,,,0.5177402271116557,,,,
PIK3CB,0.35678884180345444,['P42338'],0.06079307976116211,,0.4559480982087158,,,,,,0.9243204032168363,,0.30496503160097804,,,,,,,0.020844791917267975,,
PBX1,0.3564479583555241,['P40424'],,,0.5699351227608948,,,,,,,,0.3150455968895139,,,,,,,0.028909021066813284,,
KMT2C,0.3551375965492275,['Q8NEZ4'],,,0.4559480982087158,0.4094770763371486,,,,,0.3884836023478659,,0.34196719828482325,,,,,,,,,
PTCH1,0.3545836683659081,['Q13635'],,,0.5319394479101685,,,0.19453785523571876,,,,,0.121018414727204,,,,,,,,,
TCF3,0.353978140637572,['P15923'],,,0.5699351227608948,,,,,,,,0.2466407985947633,,,,,,,,,
CHD4,0.3516353162703355,['Q14839'],,,0.4559480982087158,,,,,,0.8590551339663958,,0.6787532047470632,,,,,,,,,
SMC1A,0.35112743792402323,['Q14683'],,,0.3039653988058105,0.4363998523067919,,,,,0.658169184136247,,0.5417379107986999,,,,,,0.32017708938571965,,,
EWSR1,0.3510175941279775,['Q01844'],,,0.565713381110814,,,,,,,,0.2336781475003079,,,,,,,,,
MET,0.3506969174835446,['P08581'],0.14353921610274387,,0.5319394479101685,,,,,,,,0.40704965189348147,,,,,,,,,
FKBP1A,0.3487298513991726,['P62942'],0.5736341254123467,,,,,,,,,,,,,,,,,,,
HLA-A,0.34803008333774077,['P04439'],,,0.3039653988058105,0.4809085927115086,,,,,,,0.701240295325031,,,,,,,,,
CDK6,0.3479951740008335,['Q00534'],0.1727066445180945,,0.4559480982087158,,,,,,,,0.8782050339469417,,,,,0.42770464656967594,0.3309842751748614,,,
CDH11,0.34648111376690793,['P55287'],,,0.5699351227608948,,,,,,,,,,,,,,,,,
TEK,0.34574601812994343,['Q02763'],0.13678442946261474,,,,0.42555155832813474,,,,0.8859387506022846,,0.333632914617084,,,,,,,,,
RTEL1,0.34366306737493707,['Q9NZ71'],,,,,,0.5592963338026914,,,,,0.12006633252829517,,,,,,,,,
RHOA,0.34365353064684034,['P61586'],,,0.4559480982087158,,,,,,,,0.30933650333098,,,,,,0.4098468820334337,,,
CDH1,0.34355219392332814,['P12830'],,,0.5319394479101685,,,,,,,,0.6635564822001232,,,,,,,,,
WRN,0.3423500717236913,['Q14191'],,,0.4559480982087158,,,,,,0.8535113418812669,,0.02262853524443256,,,,,,,,,
KDM5C,0.34227477857255645,['P41229'],,,0.5319394479101685,,,,,,,,0.6215314571219296,,,,,,,,,
DNAJC21,0.3400134663099256,['Q5F1R6'],,,,,,0.5592963338026914,,,,,,,,,,,,,,
IKZF3,0.3394294578614904,['Q9UKT9'],,,0.5319394479101685,,,,,,,,0.18466882791002184,,,,,0.44584969218172277,,,,
MSH6,0.33931978091920245,['P52701'],,,0.5319394479101685,,,,,,,,0.14083443266243817,,,,,0.46172344078602623,,,,
CHEK2,0.3371920760491848,['O96017'],0.06079307976116211,,0.4559480982087158,,,,,0.35997884330692537,,,0.15662123080882026,,,,,,,,,
MAP3K1,0.33552897094438855,['Q13233'],,,0.5319394479101685,,,,,,,,0.39960463075714725,,,,,,,,,
MEN1,0.3354229085707331,['O00255'],0.09190679877429972,,0.4559480982087158,,,,,,,,0.8493492692446712,,,,,,0.28471405423784335,,,
MYD88,0.3351142055734516,['Q99836'],,,0.5319394479101685,,,,,,,,0.27442444293993185,,,,,0.25095383325407716,,,,
CARD11,0.33482615639674895,['Q9BXL7'],,,0.5319394479101685,,,,,,,,0.012158615952232422,,,,,0.37107927016547343,,,,
SLC34A2,0.33377587683735577,['O95436'],,,0.4559480982087158,0.3669476688923539,,,,,,,0.06079307976116211,,,,,,,,,
ARID2,0.33317491019467793,['Q68CP9'],,,0.4559480982087158,,,,,,0.7200963851344128,,0.09392768619159836,,,,,,,,,
PAX5,0.3314933810678024,['Q02548'],,,0.5319394479101685,,,,,,,,0.2668398525145983,,,,,,,,,
OPRK1,0.3293361969329851,['P41145'],0.5319394479101685,,,,,,,,,,0.19587177051275714,,,,,,,,,
TRIM24,0.328776612109791,['O15164'],,,0.4559480982087158,,,,,,0.6317864612903952,,0.26510202101916525,,,,,,,,,
MDM4,0.32843972387615106,['O15151'],,,0.4559480982087158,,,,,,,,0.7904034887356197,,,,,,0.2669831445947028,,,
HDAC1,0.3282621292556385,['Q13547'],0.49770348378441304,,,,,,,,,,0.8452558575889687,,,,,,,,,
DDB2,0.3281072474561007,['Q92466'],,,0.4559480982087158,0.33505363862224535,,,,,,,,,,,,,,,,
MAF,0.3274221297884834,['O75444'],,,0.4559480982087158,,,,,,,,0.10375928733324326,,,,,0.25776265818732735,0.3024455718117815,,,
NRG1,0.3263204300327867,['Q02297'],,,0.5319394479101685,,,,,,,,0.09665761942692769,,,,,,,,,
RANBP2,0.3262620672140677,['P49792'],,,0.5319394479101685,,,,,,,,0.09473757132447098,,,,,,,,,
ELF4,0.32571522436474265,['Q99607'],,,0.4559480982087158,0.3087500930458869,,,,,,,0.10355634352454876,,,,,,,0.027195037137202234,,
CBLC,0.32568711388735616,['Q9ULV8'],,,0.5319394479101685,,,,,,,,0.0758224800354494,,,,,,,,,
CD74,0.3252943470339119,['P04233'],,,0.4559480982087158,,,,,,0.4885795788146553,,0.63840216187155,,,,,0.30347905416772125,,0.010468977016201673,,
ETV5,0.32525968384508147,['P41161'],,,0.4559480982087158,0.3116117002664652,,,,,,,0.052940640292012,,,,,,,,,
PTPRB,0.32449111241316814,['P23467'],,,0.5319394479101685,,,,,,,,0.03647584785669726,,,,,,,,,
PRDM1,0.3243636093815947,['O75626'],,,0.4559480982087158,0.25295331637799867,,,,,,,0.6336834216771133,,,,,,,0.022818110360256966,,
ARHGAP35,0.32411509862693083,['Q9NRY4'],,,0.4559480982087158,0.22885926508715018,,,,,0.3596726105285872,,,,,,,,,,,
AFF3,0.3239367426311411,['P51826'],,,0.5319394479101685,,,,,,,,0.01823792392834863,,,,,,,,,
POU2AF1,0.3238335092027317,['Q16633'],,,0.4559480982087158,,,,,,,,0.30696268597355364,,,,,,0.2796481669013457,,,
PCM1,0.3233823728491141,['Q15154'],,,0.5319394479101685,,,,,,,,,,,,,,,,,
CREB3L2,0.3233823728491141,['Q70SY1'],,,0.5319394479101685,,,,,,,,,,,,,,,,,
OPRD1,0.3233823728491141,['P41143'],0.5319394479101685,,,,,,,,,,,,,,,,,,,
RMI2,0.3233823728491141,['Q96E14'],,,0.5319394479101685,,,,,,,,,,,,,,,,,
HCK,0.32322656895799384,['P08631'],0.48875246656653093,,,,,,,,,,0.8586139154683492,,,,,,,,,
NUP93,0.322787449614966,['Q8N1F7'],,,,,,,,,0.9346952823618908,,0.024317231904464845,,,,,,0.25229128100882275,,,
CXCR4,0.3217003838744281,['P61073'],0.17978181574062138,,0.4559480982087158,,,,,,,,0.9729286431510445,,,,,0.36819328757347825,,,,
MAX,0.32065802611154526,['P61244'],,,0.4559480982087158,,,,,,0.5572351483245449,,0.08350256905568477,,,,,,,,,
PLK1,0.32034320356564167,['P53350'],0.4856508522363422,,,,,,,,,,0.8257878595212913,,,,,,,,,
ATR,0.31988590788129834,['Q13535'],,,0.4559480982087158,,,,,,,,0.057500121274099154,,,,,,0.27584859941627304,,,
CNOT3,0.31962882744997256,['O75175'],,,0.4559480982087158,,,,,,,,,,,,,,0.2792682101528384,,,
EML4,0.31910569515041637,['Q9HC35'],0.12158615952232422,,0.49394377305944215,,,,,,,,0.02539462037356544,,,,,,,,,
TMEM127,0.31891723223809837,['O75204'],,,0.4559480982087158,,,0.24317231904464845,,,,,0.012158615952232422,,,,,0.3465661494484449,,,,
PTPRC,0.3171467116814973,['P08575'],0.13678442946261474,,0.4559480982087158,,,,,,,,0.8924397043616684,,,,,0.4731124332354489,,,,
PPP2R1A,0.316649660210859,['P30153'],,,0.4559480982087158,,,,,,,,0.07869326435750429,,,,,,0.25267123775732997,,,
CD274,0.3165818860086014,['Q9NZQ7'],0.15364977040673,,0.4559480982087158,,,,,,,,0.9546573703801926,,,,,,,,,
BTK,0.31461137585647225,['Q06187'],0.15536009272296983,,0.4559480982087158,,,,,,,,0.8860298626557926,,,,,,,,,
FGFR1,0.31396280492873485,['P11362'],0.17635335883605285,,0.4559480982087158,,,,,,,,0.7383841209191243,,,,,,,,,
FGR,0.3138021522731531,['P09769'],0.48844229779223935,,,,,,,,,,0.5547682945267439,,,,,,,,,
PRDM16,0.31305263705899283,['Q9HAZ2'],,,0.4559480982087158,,,,,,0.3884836023478659,,0.46976707809444945,,,,,,,,,
CBFB,0.3129361787711723,['Q13951'],,,0.4559480982087158,,,0.19453785523571876,,,,,0.4578160430801986,,,,,,,,,
PPARG,0.31245037560929073,['P37231'],0.12158615952232422,,0.4559480982087158,,,,,,,,0.8899894212428776,,,,,,,,,
TSC1,0.31156542599603315,['Q92574'],,,0.4559480982087158,,,0.19453785523571876,,,,,0.3563507527484697,,,,,,,,,
MTOR,0.3111617343925985,['P42345'],0.07599134970145263,,0.4559480982087158,,,,,,,,0.9489168818261315,,,,,,,,,
NTRK1,0.3110977702699916,['P04629'],0.14353921610274387,,0.4559480982087158,,,,,,,,0.7967061895516041,,,,,,,,,
SRC,0.3109287546103751,['P12931'],0.49094882765998543,,,,,,,,,,0.41010727778636874,,,,,,,,,
FGFR2,0.31031519110825523,['P21802'],0.16884804034702053,,0.4559480982087158,,,,,,,,0.5528168047181475,,,,,,,,,
AKT1,0.31009440786548925,['P31749'],0.06079307976116211,,0.4559480982087158,,,,,,,,0.9475773931931601,,,,,,,,,
BRD4,0.3100630594124342,['O60885'],0.0793687430215172,,0.4559480982087158,,,,,,,,0.9052668250056755,,,,,,,,,
MECOM,0.30998172550869785,['Q03112'],,,0.4559480982087158,,,,,,,,0.9503964583959474,,,,,0.27764199526922734,,0.020692587383586116,,
DNM2,0.309926361247468,['P50570'],,,0.4559480982087158,,,,,,0.3314162096111645,,0.0848224487184195,,,,,0.5116466503380261,,,,
FGFR3,0.3099076382888753,['P22607'],0.17597809291160124,,0.4559480982087158,,,,,,,,0.4424360085157508,,,,,,,,,
FAT1,0.3095863422857516,['Q14517'],,,0.4559480982087158,0.19071097834574383,,,,,,,0.2529082086155109,,,,,,,,,
NCOR1,0.3089071392622589,['O75376'],,,0.4559480982087158,,,,,,,,0.8616485102265394,,,,,0.4014065734829932,,0.014249440938718945,,
KAT6B,0.30845386083420423,['Q8WYB5'],,,0.4559480982087158,,,,,,0.3884836023478659,,0.12935838202490674,,,,,,,,,
FYN,0.3082109997793936,['P06241'],0.48844229779223935,,,,,,,,,,0.3708278685530805,,,,,,,,,
SOS1,0.3081657086562406,['Q07889'],,,,,,,,,0.9802022725334775,,0.3361610898932688,,,,,,,,,
NFE2L2,0.3081363731561649,['Q16236'],,,0.4559480982087158,,,,,,,,0.8974541533798757,,,,,0.27180585961215575,,,,
HDAC6,0.30741161990714727,['Q9UBN7'],0.49675380515968026,,,,,,,,,,0.17829933739522133,,,,,,,,,
ERG,0.30730779509819106,['P11308'],,,0.4559480982087158,,,,,,,,0.8642780005058255,,,,,0.28511954407985024,,,,
CREBBP,0.30698804012324094,['Q92793'],0.06079307976116211,,0.4559480982087158,,,,,,,,0.7130848619260761,,,,,0.4306547996347523,,,,
MSI2,0.3069229574684756,['Q96DH6'],,,0.4559480982087158,,,,,,,,0.827975673686031,,,,,0.3383134888708671,,,,
PAX3,0.3069116064343146,['P23760'],,,0.4559480982087158,,,,,,0.3884836023478659,,0.015198269940290528,,,,,,,,,
PIM1,0.3067180998030816,['P11309'],0.07599134970145263,,0.4559480982087158,,,,,,,,0.8027280522101758,,,,,,,,,
RRM2,0.30656656689132344,['P31350'],0.48360894950004457,,,,,,,,,,0.41339548971726453,,,,,,,,,
UBA3,0.3065592097471377,['Q8TBC4'],0.4876604012617806,,,,,,,,,,0.33212441561184886,,,,,,,,,
RBBP4,0.3064753404644856,['Q09028'],,,,,,,,,0.9334728886832028,,0.6231510206084919,,,,,0.2805600630977631,,,,
MLLT3,0.30603407581849984,['P42568'],,,0.4559480982087158,,,,,,,,0.9422341032098847,,,,,,,0.015435595602079473,,
FLI1,0.3055356701721867,['Q01543'],,,0.4559480982087158,,,,,,,,0.23774033521510093,,,,,0.8270352078612401,,,,
FAS,0.3055351350021702,['P25445'],,,0.4559480982087158,,,,,,,,0.7626094558256773,,,,,0.38265866316331476,,,,
HOXA9,0.30527407289549513,['P31269'],,,0.4559480982087158,,,,,,,,0.9240914259426523,,,,,,,,,
HIF1A,0.30477641845759257,['Q16665'],,,0.4559480982087158,,,,,,,,0.9077193507045582,,,,,,,,,
ERBB4,0.3044760534078998,['Q15303'],0.12158615952232422,,0.4559480982087158,,,,,,,,0.6276463311174979,,,,,,,,,
CUL3,0.3043809610667108,['Q13618'],,,0.3039653988058105,,,,,,0.8493844373255938,,,,,,,,,,,
ERBB2,0.3042500466730085,['P04626'],0.15198269940290526,,0.4559480982087158,,,,,,,,0.2936002980556364,,,,,,,,,
STAT3,0.3041219325109195,['P40763'],,,0.4559480982087158,,,,,,,,0.8861877570019726,,,,,,,,,
KAT6A,0.304071816873841,['Q92794'],,,0.4559480982087158,,,,,,,,0.8845390286508064,,,,,,,,,
EPAS1,0.3039931124764403,['Q99814'],,,0.4559480982087158,,,,,,,,0.7181191783320116,,,,,0.3686188391318065,,,,
SALL4,0.3035362140314028,['Q9UJQ4'],,,0.4559480982087158,,,,,,,,0.8669185085342919,,,,,,,,,
SPEN,0.3034729006491809,['Q96T58'],,,0.4559480982087158,0.16899858142399382,,,,,,,0.03343619386863916,,,,,,,0.019928626730281854,,
FAT4,0.3034228532166174,['Q6V0I7'],,,0.4559480982087158,0.17263782197692357,,,,,,,,,,,,,,,,
KLF4,0.3033218629428107,['O43474'],,,0.4559480982087158,,,,,,,,0.8598666832464732,,,,,,,,,
PPM1D,0.30329415769878154,['O15297'],,,0.4559480982087158,,,,,,,,0.8589552227928166,,,,,,,,,
LRP1B,0.30263676005632045,['Q9NZR2'],,,0.4559480982087158,0.16435836588967842,,,,,,,0.03495602086266821,,,,,,,,,
IL7R,0.3025582953383039,['P16871'],,,0.4559480982087158,,,,,,,,0.6764979857018797,,,,,0.3484051401112201,,0.013607016076527551,,
HMGA2,0.3025039421563236,['P52926'],,,0.4559480982087158,,,,,,,,0.8329583315162933,,,,,,,,,
FOXO3,0.3024581050358208,['O43524'],,,0.4559480982087158,,,,,,,,0.8314503598628463,,,,,,,,,
PSMB5,0.30172285869025994,['P28074'],0.4928318856294485,,,,,,,,,,0.0695861232699502,,,,,,,,,
BRCA1,0.3013488013921795,['P38398'],,,0.4559480982087158,,,,,,,,0.7949559546443768,,,,,,,,,
RHOH,0.3009837293194168,['Q15669'],,,0.4559480982087158,,,,,,,,0.6200336936849474,,,,,0.3665518744199269,,,,
STAT6,0.30090289879565213,['P42226'],,,0.4559480982087158,,,,,,,,0.7802864363939706,,,,,,,,,
EPHA2,0.30069899883300616,['P29317'],0.4907113546921684,,,,,,,,,,0.07831330760899702,,,,,,,,,
BCL11A,0.3006774811365605,['Q9H165'],,,0.4559480982087158,,,,,,,,0.6604168497582272,,,,,0.25302079796595667,,,,
ZNF521,0.3004805746718676,['Q96K83'],,,0.4559480982087158,,,,,,,,0.7602841103440704,,,,,,,0.013744133426257832,,
FGFR4,0.30019380349441765,['P22455'],0.14977050677826298,,0.4559480982087158,,,,,,,,0.01823792392834863,,,,,,,,,
ZBTB16,0.2999362531313392,['Q05516'],,,0.4559480982087158,,,,,,,,0.7484852620461478,,,,,,,,,
FRK,0.2998481952092007,['P42685'],0.48875246656653093,,,,,,,,,,0.08950092298171088,,,,,,,,,
NTRK3,0.29970451915186036,['Q16288'],0.13678442946261474,,0.4559480982087158,,,,,,,,0.12811369215108753,,,,,,,,,
CCND1,0.2989176611513964,['P24385'],,,0.4559480982087158,,,,,,,,0.7149751328029991,,,,,,,,,
ACKR3,0.2985774340262003,['P25106'],,,0.4559480982087158,,,,,,,,0.7037821770740649,,,,,,,,,
FOXO1,0.298297951701631,['Q12778'],,,0.4559480982087158,,,,,,,,0.694587633034931,,,,,,,,,
DEK,0.29826645031216587,['P35659'],,,0.4559480982087158,,,,,,,,0.6935512851614917,,,,,,,,,
SHC1,0.29810904473752114,['P29353'],,,,,,,,,0.9684813250893476,,0.12252159408239068,,,,,,,,,
YES1,0.2980940527299787,['P07947'],0.48844229779223935,,,,,,,,,,0.037995674850726316,,,,,,,,,
BLK,0.29795546028447195,['P51451'],0.48844229779223935,,,,,,,,,,0.03343619386863916,,,,,,,,,
NAE1,0.2979420961214163,['Q13564'],0.4876604012617806,,,,,,,,,,0.04863446380892969,,,,,,,,,
NCOA2,0.29767894939891926,['Q15596'],,,0.4559480982087158,,,,,,,,0.674223397331011,,,,,,,,,
GATA3,0.2974197977761243,['P23771'],,,0.4559480982087158,,,,,,,,0.6656977025047885,,,,,,,,,
AFDN,0.2974152731726282,['P55196'],,,0.4559480982087158,,,,,,,,0.6655488499211114,,,,,,,,,
FOXP1,0.2973669856916761,['Q9H334'],,,0.4559480982087158,,,,,,,,0.6639602651301487,,,,,,,,,
BUB1B,0.2971357000439399,['O60566'],,,0.4559480982087158,,,,,,,,0.2203023001778312,,,,,0.5584391851519922,,,,
EED,0.2970990317527461,['O75530'],,,0.3039653988058105,,,,,,0.8138245466740056,,0.26107760447107603,,,,,,,,,
MRTFA,0.29708680482111055,['Q969V6'],,,0.4559480982087158,,,,,,,,0.6547427399885952,,,,,,,,,
CD3E,0.2970121478270755,['P07766'],0.4833677932780328,,,,,,,,,,0.10389273687724455,,,,,,,,,
SRMS,0.29693911568408904,['Q9H3Y6'],0.48844229779223935,,,,,,,,,,,,,,,,,,,
NT5C2,0.29692728260777196,['P49902'],,,0.4559480982087158,,,,,,,,0.649494701430083,,,,,,,,,
IL6ST,0.29684410235093744,['P40189'],,,0.4559480982087158,,,,,,,,0.4927152879747806,,,,,0.34659654598832546,,,,
TGFBR2,0.2967605222753676,['P37173'],,,0.4559480982087158,,,,,,,,0.6440085397465656,,,,,,,,,
PLCG1,0.2965848477331921,['P19174'],,,0.4559480982087158,,,,,,,,0.6382291140992505,,,,,,,,,
PIK3CA,0.2965363047447783,['P42336'],0.06079307976116211,,0.4559480982087158,,,,,,,,0.5015363906982488,,,,,,,,,
FCGR2B,0.29642305765189747,['P31994'],,,0.4559480982087158,,,,,,,,0.6329064661291113,,,,,,,,,
DDX6,0.29580247619326816,['P26196'],,,0.4559480982087158,,,,,,,,0.6124902785937083,,,,,,,,,
TSC2,0.2957074975999426,['P49815'],,,0.4559480982087158,,,,,,,,0.6093656271136799,,,,,,,,,
ESR1,0.29551342613909776,['P03372'],,,0.4559480982087158,,,,,,,,0.6029809707808438,,,,,,,,,
STK11,0.29528753066502467,['Q15831'],,,0.4559480982087158,,,,,,,,0.4730175230907793,,,,,0.2756966167168702,,,,
CD52,0.2950859907738681,['P31358'],0.4627028848488449,,,,,,,,,,0.4538232635920677,,,,,,,,,
BMPR1A,0.29444930061976843,['P36894'],,,0.4559480982087158,,,,,,,,0.5679728572419372,,,,,,,,,
FUS,0.2941255085382866,['P35637'],,,0.4559480982087158,,,,,,,,0.5573205894919266,,,,,,,,,
MYH9,0.29409742608274286,['P35579'],,,0.4559480982087158,,,,,,,,0.29267916216194345,,,,,0.41834567014921115,,0.03188568630221383,,
MAP2K1,0.2940761548074442,['Q02750'],0.08897742701710087,,0.4559480982087158,,,,,,,,0.24932203113002444,,,,,,,,,
NFKB2,0.29400791152851785,['Q00653'],,,0.4559480982087158,,,,,,,,0.32592421074015315,,,,,0.40859662168724564,,,,
CASP8,0.29381688510778636,['Q14790'],,,0.4559480982087158,,,,,,,,0.5471673473231555,,,,,,,,,
LEF1,0.2937300278700865,['Q9UJU2'],,,0.4559480982087158,,,,,,,,0.5443098761096197,,,,,,,,,
CCNE1,0.2937298507623752,['P24864'],,,0.4559480982087158,,,,,,,,0.2597877481867798,,,,,0.4288428281185377,,,,
KEAP1,0.29365614386784156,['Q14145'],,,0.4559480982087158,,,,,,,,0.54187920464059,,,,,,,,,
TBL1XR1,0.2934634496441802,['Q9BZK7'],,,0.4559480982087158,,,,,,,,0.5355398573195319,,,,,,,,,
MSH2,0.2932911117934872,['P43246'],,,0.4559480982087158,,,,,,,,0.22728916294379012,,,,,0.42532358427903033,,0.014116854891434459,,
APC,0.2930693700677351,['P25054'],,,0.4559480982087158,,,,,,,,0.06991204172533642,,,,,0.49150321918358597,,,,
PIK3R1,0.2928444791508898,['P27986'],0.06079307976116211,,0.4559480982087158,,,,,,,,0.3800809352946855,,,,,,,,,
PICALM,0.2927845046218649,['Q13492'],,,0.4559480982087158,,,,,,,,0.20187243582168599,,,,,0.4234825145859735,,,,
PPP6C,0.29261484994661263,['O00743'],,,0.4559480982087158,,,,,,,,0.5076222160057036,,,,,,,,,
LATS2,0.292468598279346,['Q9NRM7'],,,0.4559480982087158,,,,,,,,0.4959346430320287,,,,,,,0.015471259261781336,,
NFATC2,0.2923013230365551,['Q13469'],,,0.4559480982087158,,,,,,,,0.34972907829268535,,,,,0.33205180165546744,,,,
BCL11B,0.29207159802985383,['Q9C0K0'],,,0.4559480982087158,,,,,,,,0.48975005296040014,,,,,,,,,
NR4A3,0.2920370738390454,['Q92570'],,,0.4559480982087158,,,,,,,,0.48861425951338255,,,,,,,,,
BARD1,0.29178524583391624,['Q99728'],,,0.4559480982087158,,,,,,,,0.48032950058626184,,,,,,,,,
TCF7L2,0.29174925449465083,['Q9NQB0'],,,0.4559480982087158,,,,,,,,0.479145440183111,,,,,,,,,
MAP2K2,0.29121524875556454,['P36507'],0.08897742701710087,,0.4559480982087158,,,,,,,,0.037553236325797865,,,,,,,,,
PDCD1LG2,0.29087212089957265,['Q9BQ51'],,,0.4559480982087158,,,,,,,,0.45028907697453,,,,,,,,,
CTNNB1,0.2904874005908974,['P35222'],0.06079307976116211,,0.4559480982087158,,,,,,,,0.3007506696152179,,,,,,,,,
GNA11,0.2901915867021946,['P29992'],,,0.4559480982087158,,,,,,,,0.012158615952232422,,,,,0.4224967060701363,,,,
CDK12,0.2900726196313787,['Q9NYV4'],,,0.4559480982087158,,,,,,,,0.13121173048450824,,,,,0.3656703747633901,,,,
MALT1,0.28960162793198635,['Q9UDY8'],,,0.4559480982087158,,,,,,,,0.4084917877903763,,,,,,,,,
ROS1,0.2894211096628549,['P08922'],0.06079307976116211,,0.4559480982087158,,,,,,,,0.22182212717186028,,,,,,,,,
CDC73,0.2892629659867639,['Q6P1J9'],,,0.4559480982087158,,,,,,,,0.3973503241055957,,,,,,,,,
EPS15,0.28925726259394463,['P42566'],,,0.4559480982087158,,,,,,,,0.16523896818415865,,,,,0.3237231497281882,,,,
AURKB,0.28921952709482857,['Q96GD4'],0.16727781092716906,,,,,,,,0.8535113418812669,,0.32260666782537345,,,,,,,,,
ERCC5,0.2891523657932138,['P28715'],,,0.4559480982087158,,,,,,,,0.15856861637703118,,,,,0.32323680509009894,,,,
SMARCB1,0.2889835738827293,['Q12824'],,,0.4559480982087158,,,,,,,,0.38815874818504,,,,,,,,,
BRCA2,0.2888549967637348,['P51587'],,,0.4559480982087158,,,,,,,,0.38392875623530875,,,,,,,,,
BRIP1,0.28883589593246156,['Q9BX63'],,,0.4559480982087158,,,,,,,,0.19149820124766065,,,,,0.29819005622850014,,,,
WWTR1,0.28882665643609445,['Q9GZV5'],,,0.4559480982087158,,,,,,,,0.3829964024953213,,,,,,,,,
TNFRSF17,0.2886911053763986,['Q02223'],,,0.4559480982087158,,,,,,,,0.37853697848757556,,,,,,,,,
TENT5C,0.288571235692079,['Q5VWP2'],,,0.4559480982087158,,,,,,,,0.037995674850726316,,,,,0.35770648131467786,,,,
MAP2K4,0.2884195482566594,['P45985'],,,0.4559480982087158,,,,,,,,0.15384026572894077,,,,,0.30122971021655826,,,,
RSPO2,0.2883971225160942,['Q6UXX9'],,,0.4559480982087158,,,,,,,,0.36886538884417114,,,,,,,,,
PSME4,0.2881225751863554,['Q14997'],,,,,,,,,0.9478795162814687,,,,,,,,,,,
AKT2,0.288077388645689,['P31751'],0.06079307976116211,,0.4559480982087158,,,,,,,,0.12235777035686397,,,,,,,,,
MLF1,0.2880079901849654,['P58340'],,,0.4559480982087158,,,,,,,,0.35606352611053144,,,,,,,,,
ERCC3,0.2879155394332259,['P19447'],,,0.4559480982087158,,,,,,,,0.35302203677974836,,,,,,,,,
EBF1,0.28768654821153467,['Q9UH73'],,,0.4559480982087158,,,,,,,,0.1925958540766816,,,,,0.259890415978968,,,,
RAC1,0.2875741913729963,['P63000'],,,0.4559480982087158,,,,,,,,0.34179220399053367,,,,,,,,,
ARHGAP26,0.28755684852780783,['Q9UNA1'],,,0.4559480982087158,,,,,,,,0.34122165072175437,,,,,,,,,
