uniprot_id,symbol,overall_score,chembl_score,uniprot_variants_score,cancer_gene_census_score,intogen_score,eva_somatic_score,eva_score,uniprot_literature_score,gene_burden_score,slapenrich_score,cancer_biomarkers_score,europepmc_score,genomics_england_score,gene2phenotype_score,clingen_score,orphanet_score,impc_score,crispr_score,expression_atlas_score,reactome_score,ot_genetics_portal_score
P51787,['KCNQ1'],0.0140440344780186,,,,,,,,,,,0.115506851546208,,,,,,,,,
Q8IWK6,['ADGRA3'],0.0140415706123207,,,,,,,,,,,0.1154865871862876,,,,,,,,,
P33121,['ACSL1'],0.0140286353174068,,,,,,,,,,,0.1153801992967055,,,,,,,,,
Q7Z5B4,['RIC3'],0.0140235022638695,,,,,,,,,,,0.1153379818802047,,,,,,,,,
Q07325,['CXCL9'],0.0140091681130471,,,,,,,,,,,0.1152200889318736,,,,,,,,,
Q9Y5S8,['NOX1'],0.0139992742511735,,,,,,,,,,,0.1151387156743209,,,,,,,,,
Q9C098,['DCLK3'],0.0139870450130114,,,,,,,,,,,0.1150381348334576,,,,,,,,,
O60675,['MAFK'],0.0139543087021868,,,,,,,,,,,0.1147688911057738,,,,,,,,,
Q9UMD9,['COL17A1'],0.0139311073001983,,,,,,,,,,,0.1145780683831902,,,,,,,,,
P46109,['CRKL'],0.0139208411931237,,,,,,,,,,,0.1144936335501886,,,,,,,,,
P05089,['ARG1'],0.01388796694772,,,,,,,,,,,0.1142232553629603,,,,,,,,,
Q8IW75,['SERPINA12'],0.0138780925180072,,,,,,,,,,,0.1141420419275525,,,,,,,,,
O60895,['RAMP2'],0.0138592445506763,,,,,,,,,,,0.1139870245521789,,,,,,,,,
P57739,['CLDN2'],0.0138592445506763,,,,,,,,,,,0.1139870245521789,,,,,,,,,
P42858,['HTT'],0.0138592445506763,,,,,,,,,,,0.1139870245521789,,,,,,,,,
Q5T5J6,['SWT1'],0.0138592445506763,,,,,,,,,,,0.1139870245521789,,,,,,,,,
Q16520,['BATF'],0.0138530819765372,,,,,,,,,,,0.1139363397196021,,,,,,,,,
Q15459,['SF3A1'],0.0138387123365271,,,,,,,,,,,0.1138181548861757,,,,,,,,,
P08134,['RHOC'],0.013818180122378,,,,,,,,,,,0.1136492852201725,,,,,,,,,
P09914,['IFIT1'],0.0138054501496055,,,,,,,,,,,0.1135445860272505,,,,,,,,,
P56693,['SOX10'],0.0138035605806458,,,,,,,,,,,0.1135290450399608,,,,,,,,,
P43897,['TSFM'],0.0137990851632193,,,,,,,,,,,0.1134922364307895,,,,,,,,,
P22626,['HNRNPA2B1'],0.0137635969071616,,,,,,,,,,,0.1132003589983817,,,,,,,,,
P55851,['UCP2'],0.0137519208716716,,,,,,,,,,,0.1131043280394648,,,,,,,,,
P12956,['XRCC6'],0.0137463173728559,,,,,,,,,,,0.1130582413891612,,,,,,,,,
O60896,['RAMP3'],0.0137411843193187,,,,,,,,,,,0.1130160239726603,,,,,,,,,
Q8WUF5,['PPP1R13L'],0.0137360512657814,,,,,,,,,,,0.1129738065561595,,,,,,,,,
P10070,['GLI2'],0.0137212647074498,,,,,,,,,,,0.1128521927278286,,,,,,,,,
Q9UBQ5,['EIF3K'],0.0137015571460108,,,,,,,,,,,0.1126901055172741,,,,,,,,,
Q96RE7,['NACC1'],0.0136744546233339,,,,,,,,,,,0.1124671975581498,,,,,,,,,
Q9Y6A2,['CYP46A1'],0.0136744546233339,,,,,,,,,,,0.1124671975581498,,,,,,,,,
Q8IZD9,['DOCK3'],0.0136744546233339,,,,,,,,,,,0.1124671975581498,,,,,,,,,
Q6UX27,['VSTM1'],0.0136744546233339,,,,,,,,,,,0.1124671975581498,,,,,,,,,
Q6P1Q0,['LETMD1'],0.0136744546233339,,,,,,,,,,,0.1124671975581498,,,,,,,,,
P62987,['UBA52'],0.0136693215697966,,,,,,,,,,,0.112424980141649,,,,,,,,,
Q13772,['NCOA4'],0.0136668577040987,,,,,,,,,,,0.1124047157817286,,,,,,,,,
P15291,['B4GALT1'],0.0136539224091848,,,,,,,,,,,0.1122983278921466,,,,,,,,,
Q9BRX8,['PRXL2A'],0.013643620080315,,,,,,,,,,,0.1048680625880046,,,,,,,0.0293821302425099,,
P43220,['GLP1R'],0.0136419882013902,,,,,,,,,,,0.1122001735640436,,,,,,,,,
Q99250,['SCN2A'],0.0136354308457072,,,,,,,,,,,0.1121462418031523,,,,,,,,,
P78314,['SH3BP2'],0.0135783638611159,,,,,,,,,,,0.1116768875212547,,,,,,,,,
O15354,['GPR37'],0.0135732308075786,,,,,,,,,,,0.1116346701047539,,,,,,,,,
P0DMV9,['HSPA1B'],0.0135732308075786,,,,,,,,,,,0.1116346701047539,,,,,,,,,
Q9BZC7,['ABCA2'],0.0135726022704108,,,,,,,,,,,0.1116295006251824,,,,,,,,,
Q99583,['MNT'],0.0135623361633362,,,,,,,,,,,0.1115450657921808,,,,,,,,,
Q9H9B1,['EHMT1'],0.0135615274455136,,,,,,,,,,,0.1115384143951321,,,,,,,,,
O15357,['INPPL1'],0.013551261338439,,,,,,,,,,,0.1114539795621305,,,,,,,,,
Q9H7D0,['DOCK5'],0.0135307291242899,,,,,,,,,,,0.1112851098961273,,,,,,,,,
P30874,['SSTR2'],0.0135179991515174,,,,,,,,,,,0.1111804107032053,,,,,,,,,
Q13201,['MMRN1'],0.0135133440190192,,,,,,,,,,,0.1111421240058009,,,,,,,,,
P00491,['PNP'],0.0135052691787449,,,,,,,,,,,0.1110757115102833,,,,,,,,,
P07384,['CAPN1'],0.0134974669373682,,,,,,,,,,,0.111011541037202,,,,,,,,,
P56704,['WNT3A'],0.0134896646959916,,,,,,,,,,,0.1109473705641208,,,,,,,,,
P80217,['IFI35'],0.0134842110884987,,,,,,,,,,,0.1109025167130385,,,,,,,,,
Q5VTB9,['RNF220'],0.0134726103875044,,,,,,,,,,,0.1108071053517467,,,,,,,,,
P08138,['NGFR'],0.0134337808598026,,,,,,,,,,,0.1104877472286318,,,,,,,,,
Q9BXB1,['LGR4'],0.0134141061479227,,,,,,,,,,,0.1103259301932289,,,,,,,,,
P19526,['FUT1'],0.0133878167782455,,,,,,,,,,,0.1101097101088005,,,,,,,,,
Q92831,['KAT2B'],0.0133794067060106,,,,,,,,,,,0.1100405404576835,,,,,,,,,
P10768,['ESD'],0.0133664714110967,,,,,,,,,,,0.1099341525681014,,,,,,,,,
Q8IXT1,['DDIAS'],0.0133664714110967,,,,,,,,,,,0.1099341525681014,,,,,,,,,
O75604,['USP2'],0.0133588744918615,,,,,,,,,,,0.1098716707916802,,,,,,,,,
O75473,['LGR5'],0.0133588744918615,,,,,,,,,,,0.1098716707916802,,,,,,,,,
Q8IXB1,['DNAJC10'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
P23141,['CES1'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
Q15646,['OASL'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
Q8IWY4,['SCUBE1'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
P28069,['POU1F1'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
P09455,['RBP1'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
Q9Y570,['PPME1'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
Q6ZUT3,['FRMD7'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
Q6P9G4,['TMEM154'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
Q96E39,['RBMXL1'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
Q96KR1,['ZFR'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
P41091,['EIF2S3'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
Q9H2D6,['TRIOBP'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
Q8TC41,['RNF217'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
P49459,['UBE2A'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
Q8NBI5,['SLC43A3'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
Q8NG06,['TRIM58'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
O00418,['EEF2K'],0.0133048747686492,,,,,,,,,,,0.1094275435700918,,,,,,,,,
Q92993,['KAT5'],0.0133035338794017,,,,,,,,,,,0.1052176227966313,,,,,,,0.0167955698739555,,
O60220,['TIMM8A'],0.0132555959132447,,,,,,,,,,,0.1064942774716157,,,,,,,0.0101118648890221,,
P02675,['FGB'],0.0132535442332763,,,,,,,,,,,0.1090053694050837,,,,,,,,,
P35590,['TIE1'],0.0132356812069666,,,,,,,,,,,0.1088584527956609,,,,,,,,,
P32004,['L1CAM'],0.0131946167786683,,,,,,,,,,,0.1085207134636544,,,,,,,,,
O95970,['LGI1'],0.0131919475908289,,,,,,,,,,,0.108498760407074,,,,,,,,,
P35914,['HMGCL'],0.0131816814837543,,,,,,,,,,,0.1084143255740724,,,,,,,,,
Q9Y6F9,['WNT6'],0.0131611492696052,,,,,,,,,,,0.1082454559080692,,,,,,,,,
O00299,['CLIC1'],0.0131508831625306,,,,,,,,,,,0.1081610210750675,,,,,,,,,
Q8N6Q3,['CD177'],0.0131484105415797,,,,,,,,,,,0.1081406847065154,,,,,,,,,
P11532,['DMD'],0.0131449808393262,,,,,,,,,,,0.1081124767076199,,,,,,,,,
P39900,['MMP12'],0.0131362927197413,,,,,,,,,,,0.1080410202226138,,,,,,,,,
P62745,['RHOB'],0.0131278870826835,,,,,,,,,,,0.1079718870491439,,,,,,,,,
Q86YP4,['GATAD2A'],0.0131224016444165,,,,,,,,,,,0.1048680625880046,,,,,,,0.0122348352560991,,
Q96B86,['RGMA'],0.013120653701112,,,,,,,,,,,0.1079123952319831,,,,,,,,,
Q9HBK9,['AS3MT'],0.0131200848413069,,,,,,,,,,,0.1079077165760627,,,,,,,,,
O00165,['HAX1'],0.0130995526271577,,,,,,,,,,,0.1077388469100595,,,,,,,,,
P35212,['GJA4'],0.0130995526271577,,,,,,,,,,,0.1077388469100595,,,,,,,,,
Q99616,['CCL13'],0.013059296916682,,,,,,,,,,,0.1074077589751017,,,,,,,,,
P78317,['RNF4'],0.0130554702065601,,,,,,,,,,,0.1073762857372186,,,,,,,,,
P43004,['SLC1A2'],0.0130334706680536,,,,,,,,,,,0.1071953478854688,,,,,,,,,
P27824,['CANX'],0.0130167085185433,,,,,,,,,,,0.1070574855697564,,,,,,,,,
Q8TE04,['PANK1'],0.012996891556412,,,,,,,,,,,0.1068944985800433,,,,,,,,,
P14138,['EDN3'],0.0129919638250162,,,,,,,,,,,0.1068539698602025,,,,,,,,,
P53667,['LIMK1'],0.0129919638250162,,,,,,,,,,,0.1068539698602025,,,,,,,,,
Q8N884,['CGAS'],0.0129865695169592,,,,,,,,,,,0.1030382563672682,,,,,,,0.0150853894287953,,
P07339,['CTSD'],0.0129822720146798,,,,,,,,,,,0.1067742583998317,,,,,,,,,
Q9BZW5,['TM6SF1'],0.0129352949139645,,,,,,,,,,,0.1063878895820337,,,,,,,,,
Q96LC7,['SIGLEC10'],0.0129352949139645,,,,,,,,,,,0.1063878895820336,,,,,,,,,
Q96HZ4,['HES6'],0.0129352949139645,,,,,,,,,,,0.1063878895820336,,,,,,,,,
P51157,['RAB28'],0.0129352949139645,,,,,,,,,,,0.1063878895820337,,,,,,,,,
Q11201,['ST3GAL1'],0.0129352949139645,,,,,,,,,,,0.1063878895820336,,,,,,,,,
O15265,['ATXN7'],0.0129352949139645,,,,,,,,,,,0.1063878895820337,,,,,,,,,
Q96BY7,['ATG2B'],0.0129352949139645,,,,,,,,,,,0.1063878895820337,,,,,,,,,
Q13946,['PDE7A'],0.0129177907281237,,,,,,,,,,,0.1062439242992285,,,,,,,,,
Q16739,['UGCG'],0.0129175721341075,,,,,,,,,,,0.103685974925982,,,,,,,0.0102246060818251,,
Q9H4X1,['RGCC'],0.0129162096156549,,,,,,,,,,,0.1062309202494663,,,,,,,,,
Q9HBW9,['ADGRL4'],0.0129147626998154,,,,,,,,,,,0.1062190199160304,,,,,,,,,
Q30201,['HFE'],0.0129132258794867,,,,,,,,,,,0.1062063801523047,,,,,,,,,
P25105,['PTAFR'],0.0129117729580204,,,,,,,,,,,0.1061944304248685,,,,,,,,,
Q9UBL3,['ASH2L'],0.0129044965927408,,,,,,,,,,,0.1061345850830288,,,,,,,,,
Q92823,['NRCAM'],0.0129044965927408,,,,,,,,,,,0.1061345850830288,,,,,,,,,
P10153,['RNASE2'],0.0128956677406567,,,,,,,,,,,0.1060619711266474,,,,,,,,,
P05546,['SERPIND1'],0.0128736982715171,,,,,,,,,,,0.1058812805840239,,,,,,,,,
P41222,['PTGDS'],0.0128455691381327,,,,,,,,,,,0.1056499291415995,,,,,,,,,
O15178,['TBXT'],0.0128147974952129,,,,,,,,,,,0.105396844061515,,,,,,,,,
Q8WUU4,['ZNF296'],0.0128121016290696,,,,,,,,,,,0.1053746715860143,,,,,,,,,
O15296,['ALOX15B'],0.0128045047098344,,,,,,,,,,,0.1053121898095931,,,,,,,,,
Q15628,['TRADD'],0.0128045047098344,,,,,,,,,,,0.1053121898095931,,,,,,,,,
P00918,['CA2'],0.012788865691205,,,,,,,,,,,0.1051835648189624,,,,,,,,,
Q16630,['CPSF6'],0.0127811652624605,,,,,,,,,,,0.1051202317161257,,,,,,,,,
P13640,['MT1G'],0.0127685733350734,,,,,,,,,,,0.1050166678940874,,,,,,,,,
Q6P2Q9,['PRPF8'],0.0127583072279988,,,,,,,,,,,0.1049322330610858,,,,,,,,,
P37287,['PIGA'],0.01275585302315,,,,,,,,,,,0.1049120481579811,,,,,,,,,
Q92614,['MYO18A'],0.0127505049866222,,,,,,,,,,,0.1048680625880046,,,,,,,,,
Q9UL62,['TRPC5'],0.0127505049866222,,,,,,,,,,,0.1048680625880046,,,,,,,,,
Q9HC97,['GPR35'],0.0127505049866222,,,,,,,,,,,0.1048680625880046,,,,,,,,,
O75340,['PDCD6'],0.0127505049866222,,,,,,,,,,,0.1048680625880046,,,,,,,,,
P11233,['RALA'],0.012729972772473,,,,,,,,,,,0.1046991929220014,,,,,,,,,
Q9Y2K2,['SIK3'],0.0127102492761465,,,,,,,,,,,0.1045369746530468,,,,,,,,,
Q96RD7,['PANX1'],0.012669813385016,,,,,,,,,,,0.1042044048006119,,,,,,,,,
P48595,['SERPINB10'],0.0126647749506078,,,,,,,,,,,0.0972689276178593,,,,,,,0.027576151890661,,
P61088,['UBE2N'],0.0126375778088018,,,,,,,,,,,0.1039392794249868,,,,,,,,,
Q16773,['KYAT1'],0.0126170455946527,,,,,,,,,,,0.1037704097589836,,,,,,,,,
Q9H8T0,['AKTIP'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
P34949,['MPI'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
P0DJJ0,['SRGAP2C'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
Q9C0F0,['ASXL3'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
O75448,['MED24'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
Q9NQX5,['NPDC1'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
Q9BW61,['DDA1'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
Q9NQC1,['JADE2'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
Q96L33,['RHOV'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
P98173,['FAM3A'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
Q7L7X3,['TAOK1'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
O43150,['ASAP2'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
Q04756,['HGFAC'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
P23280,['CA6'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
Q15363,['TMED2'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
Q9H161,['ALX4'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
P48147,['PREP'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
P36269,['GGT5'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
P20061,['TCN1'],0.0125657150592798,,,,,,,,,,,0.1033482355939755,,,,,,,,,
P35680,['HNF1B'],0.0125605820057425,,,,,,,,,,,0.1033060181774747,,,,,,,,,
O96019,['ACTL6A'],0.0125548132984284,,,,,,,,,,,0.0972689276178593,,,,,,,0.0239585805285448,,
Q9UHF5,['IL17B'],0.0125503158986679,,,,,,,,,,,0.1032215833444731,,,,,,,,,
Q8IWA4,['MFN1'],0.0125375859258955,,,,,,,,,,,0.1031168841515511,,,,,,,,,
P20700,['LMNB1'],0.0125375859258955,,,,,,,,,,,0.1031168841515511,,,,,,,,,
P31941,['APOBEC3A'],0.0125349167380561,,,,,,,,,,,0.1030949310949707,,,,,,,,,
Q8NHW4,['CCL4L2'],0.0125349167380561,,,,,,,,,,,0.1030949310949707,,,,,,,,,
P08047,['SP1'],0.0125246506309815,,,,,,,,,,,0.1030104962619691,,,,,,,,,
Q9HBY0,['NOX3'],0.012511920658209,,,,,,,,,,,0.1029057970690471,,,,,,,,,
Q49AN0,['CRY2'],0.0124913884440599,,,,,,,,,,,0.1027369274030439,,,,,,,,,
P52594,['AGFG1'],0.0124856268533548,,,,,,,,,,,0.1026895405069715,,,,,,,,,
Q8N103,['TAGAP'],0.0124600642467391,,,,,,,,,,,0.1024792977727975,,,,,,,,,
Q14526,['HIC1'],0.0124524871731518,,,,,,,,,,,0.1024169792192958,,,,,,,,,
Q8IU57,['IFNLR1'],0.0124425217743849,,,,,,,,,,,0.1023350175979562,,,,,,,,,
O75019,['LILRA1'],0.0124219895602358,,,,,,,,,,,0.102166147931953,,,,,,,,,
P09086,['POU2F2'],0.0124115854077758,,,,,,,,,,,0.1020805777280676,,,,,,,,,
P24855,['DNASE1'],0.0123827303597685,,,,,,,,,,,0.1018432559134742,,,,,,,,,
Q9H1D0,['TRPV6'],0.0123809251319375,,,,,,,,,,,0.1018284085999465,,,,,,,,,
Q9BUX1,['CHAC1'],0.0123809251319375,,,,,,,,,,,0.1018284085999465,,,,,,,,,
Q9HC24,['TMBIM4'],0.0123603929177883,,,,,,,,,,,0.1016595389339432,,,,,,,,,
Q9H3Z4,['DNAJC5'],0.0123603929177883,,,,,,,,,,,0.1016595389339432,,,,,,,,,
Q9NQ66,['PLCB1'],0.0123555427059765,,,,,,,,,,,0.1016196477832496,,,,,,,,,
Q99497,['PARK7'],0.0123535756174328,,,,,,,,,,,0.1016034692268128,,,,,,,,,
P35713,['SOX18'],0.0123398607036392,,,,,,,,,,,0.10149066926794,,,,,,,,,
P98164,['LRP2'],0.0122944719396262,,,,,,,,,,,0.1011173639164815,,,,,,,,,
P01023,['A2M'],0.0122935251764182,,,,,,,,,,,0.1011095771485491,,,,,,,,,
P62328,['TMSB4X'],0.0122848343697194,,,,,,,,,,,0.1010380985630514,,,,,,,,,
Q9UHQ7,['TCEAL9'],0.0122782640611917,,,,,,,,,,,0.1009840602699303,,,,,,,,,
Q9P2U7,['SLC17A7'],0.0122577318470426,,,,,,,,,,,0.1008151906039271,,,,,,,,,
O00755,['WNT7A'],0.0122577318470426,,,,,,,,,,,0.1008151906039271,,,,,,,,,
Q9UPP1,['PHF8'],0.0122536926809688,,,,,,,,,,,0.1007819699965029,,,,,,,,,
Q96IV6,['FAXDC2'],0.0122371996328934,,,,,,,,,,,0.1006463209379239,,,,,,,,,
Q14703,['MBTPS1'],0.0122078732484958,,,,,,,,,,,0.1004051225604706,,,,,,,,,
Q9UKF7,['PITPNC1'],0.0121961352045951,,,,,,,,,,,0.1003085816059174,,,,,,,,,
Q9NVP1,['DDX18'],0.0121961352045951,,,,,,,,,,,0.1003085816059174,,,,,,,,,
Q96AH8,['RAB7B'],0.0121961352045951,,,,,,,,,,,0.1003085816059174,,,,,,,,,
P34059,['GALNS'],0.0121961352045951,,,,,,,,,,,0.1003085816059174,,,,,,,,,
Q99757,['TXN2'],0.0121961352045951,,,,,,,,,,,0.1003085816059174,,,,,,,,,
P47972,['NPTX2'],0.0121961352045951,,,,,,,,,,,0.1003085816059174,,,,,,,,,
O95995,['GAS8'],0.0121961352045951,,,,,,,,,,,0.1003085816059174,,,,,,,,,
O00567,['NOP56'],0.0121961352045951,,,,,,,,,,,0.1003085816059174,,,,,,,,,
Q86W50,['METTL16'],0.0121961352045951,,,,,,,,,,,0.1003085816059174,,,,,,,,,
Q7Z745,['MROH2B'],0.0121961352045951,,,,,,,,,,,0.1003085816059174,,,,,,,,,
Q13033,['STRN3'],0.0121961352045951,,,,,,,,,,,0.1003085816059174,,,,,,,,,
Q8WXF0,['SRSF12'],0.012175602990446,,,,,,,,,,,0.1001397119399142,,,,,,,,,
P08729,['KRT7'],0.012175602990446,,,,,,,,,,,0.1001397119399142,,,,,,,,,
Q8TDS4,['HCAR2'],0.0121674832078716,,,,,,,,,,,0.0968557502619278,,,,,,,0.0128687181964532,,
P27930,['IL1R2'],0.012166145601194,,,,,,,,,,,0.1000619285039613,,,,,,,,,
Q99685,['MGLL'],0.0121658148044105,,,,,,,,,,,0.100059207826009,,,,,,,,,
Q13224,['GRIN2B'],0.012165198837986,,,,,,,,,,,0.1000541417360289,,,,,,,,,
Q9C035,['TRIM5'],0.0121533129673508,,,,,,,,,,,0.0999563849627093,,,,,,,,,
Q9UIR0,['BTNL2'],0.0121423408035243,,,,,,,,,,,0.099866143080989,,,,,,,,,
Q9HC96,['CAPN10'],0.0120524097055511,,,,,,,,,,,0.0991264939438949,,,,,,,,,
Q9Y639,['NPTN'],0.0120505146996582,,,,,,,,,,,0.0991109082398949,,,,,,,,,
Q14524,['SCN5A'],0.0120432374859401,,,,,,,,,,,0.0990510559199697,,,,,,,,,
P61289,['PSME3'],0.0120396797327786,,,,,,,,,,,0.0990217947509728,,,,,,,,,
P54368,['OAZ1'],0.0120113452772528,,,,,,,,,,,0.0987887546118884,,,,,,,,,
Q7Z3U7,['MON2'],0.0120113452772528,,,,,,,,,,,0.0987887546118884,,,,,,,,,
Q05193,['DNM1'],0.0120113452772528,,,,,,,,,,,0.0987887546118884,,,,,,,,,
Q9UKY0,['PRND'],0.0120113452772528,,,,,,,,,,,0.0987887546118884,,,,,,,,,
P07197,['NEFM'],0.0120000525594707,,,,,,,,,,,0.0986958762955866,,,,,,,,,
P35716,['SOX11'],0.0119908130631036,,,,,,,,,,,0.0986198849458852,,,,,,,,,
P10109,['FDX1'],0.011980546956029,,,,,,,,,,,0.0985354501128835,,,,,,,,,
Q06418,['TYRO3'],0.0119699586487928,,,,,,,,,,,0.0984483653058805,,,,,,,,,
P54819,['AK2'],0.0118984180994324,,,,,,,,,,,0.0978599714488706,,,,,,,,,
O75023,['LILRB5'],0.0118881519923579,,,,,,,,,,,0.097775536615869,,,,,,,,,
P32321,['DCTD'],0.0118676197782087,,,,,,,,,,,0.0976066669498658,,,,,,,,,
P01571,['IFNA17'],0.0118676197782087,,,,,,,,,,,0.0976066669498658,,,,,,,,,
Q00577,['PURA'],0.0118548898054362,,,,,,,,,,,0.0975019677569438,,,,,,,,,
P09543,['CNP'],0.0118283889437485,,,,,,,,,,,0.0972840082310249,,,,,,,,,
Q9BRQ8,['AIFM2'],0.0118279926049008,,,,,,,,,,,0.0972807484944796,,,,,,,,,
Q8WVN6,['SECTM1'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
Q8WXG6,['MADD'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
Q9BT88,['SYT11'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
Q15424,['SAFB'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
Q92538,['GBF1'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
Q9NZF1,['PLAC8'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
Q99618,['CDCA3'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
P41587,['VIPR2'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
A0AV96,['RBM47'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
P48634,['PRRC2A'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
Q9UGK3,['STAP2'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
Q9H0U4,['RAB1B'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
Q14247,['CTTN'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
Q9Y4A8,['NFE2L3'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
P23378,['GLDC'],0.0118265553499104,,,,,,,,,,,0.0972689276178593,,,,,,,,,
Q7Z6Z7,['HUWE1'],0.0118214222963731,,,,,,,,,,,0.0972267102013585,,,,,,,,,
P02749,['APOH'],0.0118105321915658,,,,,,,,,,,0.0971371432239156,,,,,,,,,
O75509,['TNFRSF21'],0.0118060231357613,,,,,,,,,,,0.0971000579518561,,,,,,,,,
Q9UJQ1,['LAMP5'],0.0118060231357613,,,,,,,,,,,0.0971000579518561,,,,,,,,,
Q9UN36,['NDRG2'],0.0117957570286867,,,,,,,,,,,0.0970156231188545,,,,,,,,,
Q13873,['BMPR2'],0.011794986859989,,,,,,,,,,,0.0922028376377625,,,,,,,0.0192258045438406,,
O15440,['ABCC5'],0.0117875315722837,,,,,,,,,,,0.0969479718628618,,,,,,,,,
P34913,['EPHX2'],0.0117854909216121,,,,,,,,,,,0.0969311882858529,,,,,,,,,
Q9NS68,['TNFRSF19'],0.0117727609488396,,,,,,,,,,,0.0968264890929309,,,,,,,,,
O95831,['AIFM1'],0.0117392934397765,,,,,,,,,,,0.0965512315373456,,,,,,,,,
P03999,['OPN1SW'],0.0117339541665998,,,,,,,,,,,0.0965073180426046,,,,,,,,,
P78509,['RELN'],0.0117225243009303,,,,,,,,,,,0.0964133117369993,,,,,,,,,
P15407,['FOSL1'],0.0116417654225681,,,,,,,,,,,0.0957491006238303,,,,,,,,,
P09210,['GSTA2'],0.0116417654225681,,,,,,,,,,,0.0957491006238303,,,,,,,,,
Q00444,['HOXC5'],0.0116417654225681,,,,,,,,,,,0.0957491006238303,,,,,,,,,
O43567,['RNF13'],0.0116370137332709,,,,,,,,,,,0.0933004904667835,,,,,,,0.0096381172665213,,
P38567,['SPAM1'],0.0116212332084189,,,,,,,,,,,0.095580230957827,,,,,,,,,
Q9H6Z9,['EGLN3'],0.0116169832832706,,,,,,,,,,,0.0955452769370324,,,,,,,,,
P04921,['GYPC'],0.0116109671013443,,,,,,,,,,,0.0954957961248254,,,,,,,,,
Q9UQD0,['SCN8A'],0.0115987163243749,,,,,,,,,,,0.0953950381354493,,,,,,,,,
Q03393,['PTS'],0.0115904348871952,,,,,,,,,,,0.0953269264588222,,,,,,,,,
Q02962,['PAX2'],0.0115894082764877,,,,,,,,,,,0.095318482975522,,,,,,,,,
P31277,['HOXD11'],0.0115801687801206,,,,,,,,,,,0.0952424916258206,,,,,,,,,
O75925,['PIAS1'],0.0115610738209619,,,,,,,,,,,0.0950854428364376,,,,,,,,,
