parent_compound_id,target_id,target_uniprot_ids,compound_specificity
CHEMBL1117,CHEMBL1741210,"['B7Z6F9', 'Q5JPE5', 'Q5JTQ0', 'Q86TK3', 'Q96MK4', 'Q99549', 'Q9BTP1']",specific
CHEMBL1117,CHEMBL6035,"['O89049', 'Q5U344', 'Q9JKZ3', 'Q9JKZ4', 'Q9R1I3']",specific
CHEMBL1117,CHEMBL1795085,"['A6NLD4', 'Q24JQ7', 'Q6ZQZ7', 'Q99493', 'Q99700']",specific
CHEMBL1117,CHEMBL614818,no_uni_id!,specific
CHEMBL1117,CHEMBL1977,"['B2R5Q1', 'G3V1V9', 'P11473', 'Q5PSV3']",specific
CHEMBL1117,CHEMBL614910,no_uni_id!,specific
CHEMBL1117,CHEMBL3885569,"['A8K3Z8', 'P17080', 'P28746', 'P28747', 'P62826', 'Q6IPB2', 'Q86V08', 'Q8NI90', 'Q9CSP3', 'Q9CWI7', 'Q9CZA2', 'Q9UDJ5', 'Q9UEU9']",specific
CHEMBL1117,CHEMBL1795087,"['A0PJ95', 'D3DQ57', 'O94782', 'Q05BX7', 'Q59H66', 'Q9UFR0', 'Q9UNJ3']",specific
CHEMBL1117,CHEMBL5391,"['Q8N590', 'Q9H0S1', 'Q9NYH6', 'Q9UNA4']",specific
CHEMBL1117,CHEMBL1795091,"['A7XA56', 'A7XA58', 'A7XA59', 'A7YVV7', 'B1APZ3', 'P49798']",specific
CHEMBL1117,CHEMBL5365,"['B2RBD2', 'Q5Q9G5', 'Q5Q9G6', 'Q5Q9G7', 'Q5Q9G8', 'Q86VJ8', 'Q8IZY0', 'Q8IZY1', 'Q8NB30', 'Q96L01', 'Q96Q86', 'Q96Q87', 'Q9UBT6', 'Q9UHC5']",specific
CHEMBL1117,CHEMBL395,no_uni_id!,specific
CHEMBL1117,CHEMBL5542,"['Q7L8E3', 'Q96BC4', 'Q9BX13', 'Q9Y253']",specific
CHEMBL1117,CHEMBL240,"['A5H1P7', 'C4PFH9', 'D3DX04', 'O75418', 'O75680', 'Q12809', 'Q708S9', 'Q9BT72', 'Q9BUT7', 'Q9H3P0']",specific
CHEMBL1117,CHEMBL1293258,"['A8K4B6', 'B7Z4Z5', 'B7Z6M9', 'B7Z9Q2', 'F5H383', 'O09064', 'O09144', 'O14510', 'O35273', 'P84022', 'Q92940', 'Q93002', 'Q9GKR4']",specific
CHEMBL1117,CHEMBL1909043,['A6XA80'],specific
CHEMBL1117,CHEMBL1798,"['B2R954', 'D3DTE4', 'Q5JS94', 'Q8IV19', 'Q9Y271']",specific
CHEMBL1117,CHEMBL4358,"['O19043', 'P12530']",specific
CHEMBL1117,CHEMBL4644,"['P41968', 'Q4KN27', 'Q9H517']",specific
CHEMBL1117,CHEMBL259,"['B2RAC3', 'P32245', 'Q16317', 'Q3MIJ6']",specific
CHEMBL1117,CHEMBL4608,"['B0YJ34', 'P33032', 'Q502V1']",specific
CHEMBL1117,CHEMBL1951,"['B4DF46', 'P21397', 'Q16426']",specific
CHEMBL1117,CHEMBL216,"['P11229', 'Q96RH1']",specific
CHEMBL1117,CHEMBL211,"['P08172', 'Q4VBK6', 'Q9P1X9']",specific
CHEMBL1117,CHEMBL245,"['P20309', 'Q0VAJ8', 'Q4QRI3', 'Q5VXY2', 'Q9HB60']",specific
CHEMBL1117,CHEMBL1821,"['B2RPP4', 'P08173', 'Q0VD60', 'Q4VBK7']",specific
CHEMBL1117,CHEMBL2035,"['P08912', 'Q96RG7']",specific
CHEMBL1117,CHEMBL4777,"['B2R6H5', 'P25929']",specific
CHEMBL1117,CHEMBL4018,"['P49146', 'Q13281', 'Q13457', 'Q4W5G7', 'Q6AZZ6', 'Q9UE67']",specific
CHEMBL1117,CHEMBL3048,"['P29476', 'P70594']",specific
CHEMBL1117,CHEMBL3464,"['O70515', 'O70516', 'P29477', 'Q5SXT3', 'Q6P6A0', 'Q8R410']",specific
CHEMBL1117,CHEMBL236,"['B5B0B8', 'P41143']",specific
CHEMBL1117,CHEMBL237,"['E5RHC9', 'P41145', 'Q499G4']",specific
CHEMBL1117,CHEMBL233,"['B0FXJ1', 'B2R9S7', 'B8Q1L7', 'B8Q1L8', 'B8Q1L9', 'E7EWZ3', 'G8XRH6', 'G8XRH8', 'P35372', 'Q12930', 'Q4VWM1', 'Q4VWM2', 'Q4VWM3', 'Q4VWM4', 'Q4VWM6', 'Q4VWX6', 'Q5TDA1', 'Q6UPP1', 'Q6UQ80', 'Q7Z2D8', 'Q86V80', 'Q8IWW3', 'Q8IWW4', 'Q9UCZ4', 'Q9UN57']",specific
CHEMBL1117,CHEMBL1827,"['A0AV69', 'A8K2C4', 'O75026', 'O75887', 'O76074', 'Q86UI0', 'Q86V66', 'Q9Y6Z6']",specific
CHEMBL1117,CHEMBL250,"['A3KMC8', 'A8K2H5', 'P25105']",specific
CHEMBL1117,CHEMBL1909044,['Q690N0'],specific
CHEMBL1117,CHEMBL4074,"['O02852', 'P12822', 'P22968']",specific
CHEMBL1117,CHEMBL4801,"['B5MDZ1', 'P29466', 'Q53EY6', 'Q6DMQ1', 'Q6GSS3', 'Q6PI75', 'Q9UCN3']",specific
CHEMBL1117,CHEMBL4071,"['P08311', 'Q6IBJ6', 'Q9UCA5', 'Q9UCU6']",specific
CHEMBL1117,CHEMBL248,"['P08246', 'P09649', 'Q6B0D9', 'Q6LDP5']",specific
CHEMBL1117,CHEMBL332,"['P03956', 'P08156']",specific
CHEMBL1117,CHEMBL321,"['B2R7V9', 'P14780', 'Q3LR70', 'Q8N725', 'Q9H4Z1', 'Q9UCJ9', 'Q9UCL1', 'Q9UDK2']",specific
CHEMBL1117,CHEMBL299,"['B5BU22', 'P17252', 'Q15137', 'Q32M72', 'Q96RE4']",specific
CHEMBL1117,CHEMBL3385,"['A8CZ58', 'B0LPG3', 'P27361', 'Q8NHX1']",specific
CHEMBL1117,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",specific
CHEMBL1117,CHEMBL4445,"['A1A441', 'A8K3B7', 'A8W6Z7', 'A8W6Z8', 'B5BUA2', 'Q08209', 'Q8TAW9']",specific
CHEMBL1117,CHEMBL203,"['O00688', 'O00732', 'P00533', 'P06268', 'Q14225', 'Q68GS5', 'Q92795', 'Q9BZS2', 'Q9GZX1', 'Q9H2C9', 'Q9H3C9', 'Q9UMD7', 'Q9UMD8', 'Q9UMG5']",specific
CHEMBL1117,CHEMBL1841,"['B5BU57', 'E1P557', 'H0UI48', 'P06241', 'Q16248', 'Q5R3A6', 'Q5R3A7', 'Q8N5D7']",specific
CHEMBL1117,CHEMBL1824,"['B2RZG3', 'B4DHN3', 'P04626', 'Q14256', 'Q6LDV1', 'Q9UMK4', 'X5D2V5']",specific
CHEMBL1117,CHEMBL258,"['D3DPP8', 'P06239', 'P07100', 'Q12850', 'Q13152', 'Q5TDH8', 'Q5TDH9', 'Q7RTZ3', 'Q96DW4', 'Q9NYT8']",specific
CHEMBL1117,CHEMBL3243,"['A0A0A0MT22', 'A8K7W6', 'P08575', 'Q16614', 'Q9H0Y6', 'X6R433']",specific
CHEMBL1117,CHEMBL273,['P19327'],specific
CHEMBL1117,CHEMBL3459,['P28564'],specific
CHEMBL1117,CHEMBL224,"['B2RAC5', 'B4DZ79', 'F5GWE8', 'P28223', 'Q5T8C0']",specific
CHEMBL1117,CHEMBL220,"['A4D2E2', 'B7ZKZ0', 'D6W5X7', 'P22303', 'Q16169', 'Q29S23', 'Q2M324', 'Q504V3', 'Q53F46', 'Q86TM9', 'Q86YX9', 'Q9BXP7']",specific
CHEMBL1117,CHEMBL226,"['A6NFY5', 'A6NGP4', 'A8K1L3', 'B3KXQ4', 'D2CGD0', 'P30542', 'Q6FHK3', 'Q8TAM8']",specific
CHEMBL1117,CHEMBL251,"['B2R7E0', 'P29274']",specific
CHEMBL1117,CHEMBL256,"['A2A3P4', 'P0DMS8', 'P33765', 'Q6UWU0', 'Q9BYZ1']",specific
CHEMBL1117,CHEMBL319,['P43140'],specific
CHEMBL1117,CHEMBL315,"['P15823', 'Q63215']",specific
CHEMBL1117,CHEMBL223,"['P25100', 'Q9NPY0']",specific
CHEMBL1117,CHEMBL1867,"['B0LPF6', 'P08913', 'Q2I8G2', 'Q2XN99', 'Q86TH8', 'Q9BZK1']",specific
CHEMBL1117,CHEMBL1942,"['A2RUS0', 'P18089', 'Q4TUH9', 'Q53RF2', 'Q9BZK0']",specific
CHEMBL1117,CHEMBL1916,"['P18825', 'P35369', 'Q9HB49']",specific
CHEMBL1117,CHEMBL213,"['B0LPE2', 'P08588', 'Q5T5Y4', 'Q9UKG7', 'Q9UKG8']",specific
CHEMBL1117,CHEMBL210,"['B0LPE4', 'B2R7X2', 'O14823', 'O14824', 'O14825', 'O14826', 'P07550', 'Q4JG18', 'Q53GA6', 'Q6GMT4', 'Q6P4D8', 'Q8NEQ9', 'Q96EC3', 'Q9UCZ0', 'Q9UCZ1', 'Q9UCZ2', 'Q9UCZ3', 'Q9UH95', 'Q9UHA1', 'Q9UMZ5']",specific
CHEMBL1117,CHEMBL246,"['P13945', 'Q4JFT4']",specific
CHEMBL1117,CHEMBL222,"['B2R707', 'B4DX48', 'P23975', 'Q96KH8']",specific
CHEMBL1117,CHEMBL2622,['P07943'],specific
CHEMBL1117,CHEMBL4607,"['B2R9V1', 'P50052', 'Q13016', 'Q6FGY7']",specific
CHEMBL1117,CHEMBL3157,['P30411'],specific
CHEMBL1117,CHEMBL1832,"['A0A0C4DG16', 'A4D1G6', 'F5H605', 'O14585', 'P30988', 'Q13941', 'Q5ZGL8', 'Q659U6', 'Q6DJU8', 'Q6T712']",specific
CHEMBL1117,CHEMBL1833,"['B2R9D5', 'P41595', 'Q53TI1', 'Q62221', 'Q6P523']",specific
CHEMBL1117,CHEMBL225,"['B1AMW4', 'P28335', 'Q5VUF8', 'Q9NP28']",specific
CHEMBL1117,CHEMBL5017,['O70528'],specific
CHEMBL1117,CHEMBL3371,"['P50406', 'Q13640', 'Q5TGZ1']",specific
CHEMBL1117,CHEMBL228,"['P31645', 'Q5EE02']",specific
CHEMBL1117,CHEMBL287,"['D3DRM7', 'O00673', 'O00725', 'Q0Z9W6', 'Q153Z1', 'Q2TSD1', 'Q53GN2', 'Q7Z653', 'Q8N7H3', 'Q99720', 'Q9NYX0']",specific
CHEMBL1117,CHEMBL249,"['A8K150', 'P25103']",specific
CHEMBL1117,CHEMBL2327,"['A8K7I1', 'P21452', 'Q4QRI5', 'Q8NGQ8', 'Q9UDE6', 'Q9UDE7']",specific
CHEMBL1117,CHEMBL3072,"['P15207', 'Q63049']",specific
CHEMBL1117,CHEMBL1835,"['B4DJG6', 'E7EMU9', 'E7EP08', 'E7ESB5', 'O14987', 'P24557', 'Q16843', 'Q16844', 'Q8IUN1', 'Q96CN2', 'Q9GZW4', 'Q9HD77', 'Q9HD78', 'Q9HD79', 'Q9HD80', 'Q9HD81', 'Q9HD82', 'Q9HD83', 'Q9HD84']",specific
CHEMBL1117,CHEMBL1868,"['A3E342', 'A3E344', 'A8KA71', 'B0LPF1', 'B2BF46', 'B2BF47', 'B2BF48', 'B3FR89', 'B5A923', 'F5H5L6', 'O60722', 'P16057', 'P17948', 'Q12954']",specific
CHEMBL1117,CHEMBL5144,"['A5JUT9', 'B3KPV1', 'B4DEB5', 'B4DGI4', 'F5H1F5', 'G3V0I1', 'P32241', 'Q15871', 'Q6P2M6']",specific
CHEMBL1117,CHEMBL1889,['P37288'],specific
CHEMBL1117,CHEMBL218,"['B2R9T4', 'E1P512', 'P21554', 'Q13949', 'Q495Z0', 'Q4PLI4', 'Q4VBM6', 'Q5JVL5', 'Q5UB37', 'Q9UNN0']",specific
CHEMBL1117,CHEMBL205,"['P00918', 'B2R7G8', 'Q6FI12', 'Q96ET9']",specific
CHEMBL1117,CHEMBL4015,"['A0AVQ3', 'B2RMT0', 'O95950', 'P41597', 'Q4VBL2']",specific
CHEMBL1117,CHEMBL2414,"['P51679', 'Q9ULY6', 'Q9ULY7']",specific
CHEMBL1117,CHEMBL274,"['O14692', 'O14693', 'O14695', 'O14696', 'O14697', 'O14698', 'O14699', 'O14700', 'O14701', 'O14702', 'O14703', 'O14704', 'O14705', 'O14706', 'O14707', 'O14708', 'O15538', 'P51681', 'Q9UPA4']",specific
CHEMBL1117,CHEMBL4029,"['B2R6Q3', 'P25024', 'Q2YEF8', 'Q2YEG4', 'Q2YEG5', 'Q2YEG7', 'Q2YEG8', 'Q53R18', 'Q6IN95', 'Q8N6T6', 'Q9P2T8', 'Q9P2T9', 'Q9P2U0', 'Q9P2U1', 'Q9P2U2']",specific
CHEMBL1117,CHEMBL2434,"['P25025', 'Q8IUZ1', 'Q9P2T6', 'Q9P2T7']",specific
CHEMBL1117,CHEMBL1901,"['B2R9Z5', 'P32238']",specific
CHEMBL1117,CHEMBL221,"['A8K1V7', 'B4DHQ2', 'B4E2S5', 'P23219', 'Q15122', 'Q3HY28', 'Q3HY29', 'Q5T7T6', 'Q5T7T7', 'Q5T7T8']",specific
CHEMBL1117,CHEMBL230,"['A8K802', 'P35354', 'Q16876']",specific
CHEMBL1117,CHEMBL3356,"['P05177', 'Q16754', 'Q6NWU3', 'Q6NWU5', 'Q9BXX7', 'Q9UK49']",specific
CHEMBL1117,CHEMBL5282,"['A7YAE5', 'B2R7F6', 'P00190', 'P10890', 'P11509', 'Q16803', 'Q4VAT9', 'Q4VAU0', 'Q4VAU1', 'Q9H1Z7', 'Q9UCU0', 'Q9UK48']",specific
CHEMBL1117,CHEMBL3622,"['P33259', 'P33261', 'Q8WZB1', 'Q8WZB2', 'Q9UCD4']",specific
CHEMBL1117,CHEMBL3397,"['P11712', 'P11713', 'Q16756', 'Q16872', 'Q5VX92', 'Q6IRV8', 'Q8WW80']",specific
CHEMBL1117,CHEMBL289,"['P10635', 'Q16752', 'Q2XND6', 'Q2XND7', 'Q2XNE0', 'Q6B012', 'Q6NXU8']",specific
CHEMBL1117,CHEMBL5281,"['P05181', 'Q5VZD5', 'Q6NWT9', 'Q9UK47']",specific
CHEMBL1117,CHEMBL340,"['P05184', 'P08684', 'Q16757', 'Q9UK50']",specific
CHEMBL1117,CHEMBL217,"['P14416', 'Q9NZR3', 'Q9UPA9']",specific
CHEMBL1117,CHEMBL234,"['A1A4V5', 'P35462', 'Q4VBM8']",specific
CHEMBL1117,CHEMBL219,"['B0M0J7', 'P21917', 'Q7Z7Q5', 'Q8NGM5']",specific
CHEMBL1117,CHEMBL238,"['A2RUN4', 'Q01959', 'Q14996']",specific
CHEMBL1117,CHEMBL252,"['B2R723', 'B4E2V6', 'B7Z9G6', 'D3DP03', 'E7ER36', 'O43441', 'P25101', 'Q16432', 'Q16433', 'Q8TBH2']",specific
CHEMBL1117,CHEMBL206,"['P03372', 'Q13511', 'Q14276', 'Q5T5H7', 'Q6MZQ9', 'Q9NU51', 'Q9UDZ7', 'Q9UIS7']",specific
CHEMBL1117,CHEMBL242,"['A8K8K5', 'G3V5M5', 'O60608', 'O60685', 'O60702', 'O60703', 'O75583', 'O75584', 'Q0MWT5', 'Q0MWT6', 'Q86Z31', 'Q92731', 'Q9UEV6', 'Q9UHD3', 'Q9UQK9']",specific
CHEMBL1117,CHEMBL2034,"['A0ZXF9', 'B0LPG8', 'D3DQF4', 'F5ATB7', 'P04150', 'P04151', 'Q53EP5', 'Q6N0A4']",specific
CHEMBL1117,CHEMBL3392921,"['P22771', 'Q91W28']",specific
CHEMBL1117,CHEMBL231,"['A8K047', 'P35367', 'Q6P9E5']",specific
CHEMBL1117,CHEMBL1941,"['B5BUP7', 'P25021', 'Q14464', 'Q7Z5R9']",specific
CHEMBL1117,CHEMBL402,"['B7Z3Y9', 'P04035', 'Q8N190']",specific
CHEMBL1117,CHEMBL5486,"['P15127', 'P97681']",specific
CHEMBL1117,CHEMBL2007624,['P25094'],specific
CHEMBL1117,CHEMBL1741217,"['B2RDR9', 'Q45F02', 'Q5TF77', 'Q7Z2N1', 'Q7Z2N4', 'Q9H9H8', 'Q9HC16']",specific
CHEMBL1117,CHEMBL3004,"['A3RJX2', 'C9JPJ4', 'O14819', 'O43333', 'P33527', 'P78419', 'Q59GI9', 'Q9UQ97', 'Q9UQ99', 'Q9UQA0']",specific
CHEMBL1117,CHEMBL612653,no_uni_id!,specific
CHEMBL1117,CHEMBL1784,"['P43220', 'Q2M229', 'Q99669']",specific
CHEMBL1117,CHEMBL2146312,"['A1KYY9', 'Q14191']",specific
CHEMBL1117,CHEMBL1293191,"['B4DTW5', 'B4E0T4', 'P11308', 'Q16113', 'Q6XXX4', 'Q6XXX5', 'Q8IXK9']",specific
CHEMBL1117,CHEMBL614925,no_uni_id!,specific
CHEMBL1117,CHEMBL387,no_uni_id!,specific
CHEMBL1117,CHEMBL1075138,"['Q2HXX4', 'Q86TV8', 'Q96BK7', 'Q9NUW8', 'Q9NZM7', 'Q9NZM8']",specific
CHEMBL1117,CHEMBL6152,"['A8K2A4', 'P37840', 'Q13701', 'Q4JHI3', 'Q6IAU6']",specific
CHEMBL1117,CHEMBL2362981,"['A4GUK4', 'A4GUK5', 'A4GUK6', 'B2R629', 'B4DJ45', 'E2PU12', 'Q13148', 'Q53H27', 'Q6FI92', 'Q96DJ0']",specific
CHEMBL1117,CHEMBL2007625,"['O75874', 'Q567U4', 'Q6FHQ6', 'Q7Z3V0', 'Q93090', 'Q9NTJ9', 'Q9UKW8']",specific
CHEMBL1117,CHEMBL2029198,"['B2R7R3', 'B7Z283', 'B7Z3T6', 'B7Z912', 'O95636', 'Q8IXK6', 'Q8TAA4', 'Q8WZA2']",specific
CHEMBL1117,CHEMBL2029197,"['A8K2G5', 'E7EQC8', 'O95398', 'O95634', 'Q8WVN0']",specific
CHEMBL1117,CHEMBL2193,"['B2RCA6', 'B7XD04', 'F8WCC8', 'P15289', 'Q6ICI5', 'Q96CJ0']",specific
CHEMBL1117,CHEMBL3024,"['P53350', 'Q15153', 'Q99746']",specific
CHEMBL1117,CHEMBL2487,"['B2R5V1', 'B4DII8', 'D3DSD1', 'D3DSD2', 'D3DSD3', 'P05067', 'P09000', 'P78438', 'Q13764', 'Q13778', 'Q13793', 'Q16011', 'Q16014', 'Q16019', 'Q16020', 'Q6GSC0', 'Q8WZ99', 'Q9BT38', 'Q9UC33', 'Q9UCA9', 'Q9UCB6', 'Q9UCC8', 'Q9UCD1', 'Q9UQ58']",specific
CHEMBL1117,CHEMBL612893,no_uni_id!,specific
CHEMBL1117,CHEMBL2366800,no_uni_id!,specific
CHEMBL1117,CHEMBL354,no_uni_id!,specific
CHEMBL1117,CHEMBL350,no_uni_id!,specific
CHEMBL1117,CHEMBL348,no_uni_id!,specific
CHEMBL1117,CHEMBL614425,no_uni_id!,specific
CHEMBL1117,CHEMBL366,no_uni_id!,specific
CHEMBL1117,CHEMBL365,no_uni_id!,specific
CHEMBL1117,CHEMBL4303835,no_uni_id!,specific
CHEMBL1117,CHEMBL4523582,['P0DTD1'],specific
CHEMBL1117,CHEMBL4303840,no_uni_id!,specific
CHEMBL608533,CHEMBL1862,"['A3KFJ3', 'P00519', 'Q13869', 'Q13870', 'Q16133', 'Q17R61', 'Q45F09']",specific
CHEMBL608533,CHEMBL5466,"['Q13705', 'Q4VAV0']",specific
CHEMBL608533,CHEMBL4045,"['A8MTQ6', 'B2R7E1', 'O00286', 'Q13131', 'Q5D0E1', 'Q86VS1', 'Q9UNQ4']",specific
CHEMBL608533,CHEMBL2116,"['P54646', 'Q9H1E8', 'Q9UD43']",specific
CHEMBL608533,CHEMBL5784,"['A7MD39', 'O60285', 'Q96KA8']",specific
CHEMBL608533,CHEMBL5258,"['Q86UH5', 'Q96NX5', 'Q9Y3J7']",specific
CHEMBL608533,CHEMBL2494,"['D3DSZ7', 'Q16566']",specific
CHEMBL608533,CHEMBL3123,"['E9JGM7', 'O75892', 'Q24JS1', 'Q9UIK4']",specific
CHEMBL608533,CHEMBL5122,"['Q16832', 'Q7Z730']",specific
CHEMBL608533,CHEMBL2468,"['A0AVN4', 'B3KQE2', 'O43293', 'Q05JY4']",specific
CHEMBL608533,CHEMBL203,"['O00688', 'O00732', 'P00533', 'P06268', 'Q14225', 'Q68GS5', 'Q92795', 'Q9BZS2', 'Q9GZX1', 'Q9H2C9', 'Q9H3C9', 'Q9UMD7', 'Q9UMD8', 'Q9UMG5']",specific
CHEMBL608533,CHEMBL3987,"['P54756', 'Q7Z3F2']",specific
CHEMBL608533,CHEMBL4901,"['P54753', 'Q7Z740']",specific
CHEMBL608533,CHEMBL3982,"['B2RCR4', 'B4DSQ2', 'H2FLB8', 'P16591']",specific
CHEMBL608533,CHEMBL5455,"['B2R6E6', 'B4DUD0', 'E9PC94', 'E9PC95', 'P07332', 'Q2VXS7', 'Q2VXS8', 'Q2VXT0', 'Q6GTU5']",specific
CHEMBL608533,CHEMBL1974,"['A0AVG9', 'B7ZLT7', 'B7ZLT8', 'F5H0A0', 'P36888', 'Q13414']",specific
CHEMBL608533,CHEMBL262,"['D3DN89', 'P49841', 'Q9BWH3', 'Q9UL47']",specific
CHEMBL608533,CHEMBL1957,"['B1B5Y2', 'P08069', 'Q14CV2', 'Q9UCC0']",specific
CHEMBL608533,CHEMBL2835,"['P23458', 'Q59GQ2', 'Q9UD26']",specific
CHEMBL608533,CHEMBL2276,"['B5BTZ5', 'B7ZLV4', 'D3DX88', 'D3DX92', 'P45983', 'Q15709', 'Q15712', 'Q15713', 'Q308M2']",specific
CHEMBL608533,CHEMBL1936,"['B5A956', 'D5LXN2', 'D5M931', 'F5H8F8', 'P10721', 'Q6IQ28', 'Q99662', 'Q9UM99']",specific
CHEMBL608533,CHEMBL5627,"['A6NNJ8', 'B4DL89', 'E9PFX4', 'P29376']",specific
CHEMBL608533,CHEMBL2964,['P36507'],specific
CHEMBL608533,CHEMBL5546,"['Q4G0X2', 'Q5VZ28', 'Q8NEV4', 'Q8WX17', 'Q9NYS8']",specific
CHEMBL608533,CHEMBL5257,"['Q52LK6', 'Q8NCN0', 'Q8TCY4', 'Q8TD19', 'Q9UPI4', 'Q9Y6S4', 'Q9Y6S5', 'Q9Y6S6']",specific
CHEMBL608533,CHEMBL2208,"['P49137', 'Q5SY30', 'Q5SY41', 'Q8IYD6']",specific
CHEMBL608533,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",specific
CHEMBL608533,CHEMBL2918,"['B1APG4', 'B4DKB0', 'B4E2Q1', 'P22694', 'Q14VH1', 'Q59GC0', 'Q5BNE9', 'Q5BNF0', 'Q5BNF1', 'Q5BNF2', 'Q5BNF3', 'Q5CZ92', 'Q5T1K3', 'Q7Z3M1', 'Q8IYR5', 'Q8IZQ0', 'Q96B09']",specific
CHEMBL608533,CHEMBL4897,"['Q15767', 'Q5JR99', 'Q96CV1', 'Q9H4B4']",specific
CHEMBL608533,CHEMBL2695,"['B4E2N6', 'F5H4S4', 'J3QT16', 'Q05397', 'Q14291', 'Q8IYN9', 'Q9UD85']",specific
CHEMBL608533,CHEMBL4311,"['A8K2G2', 'B3KYB0', 'G5E9R2', 'Q9NQU5']",specific
CHEMBL608533,CHEMBL2534,"['H0Y4Z0', 'O15530', 'Q59EH6', 'Q6FI20', 'Q8IV52', 'Q9BRD5']",specific
CHEMBL608533,CHEMBL5969,"['A8K4Q0', 'B4DIN0', 'Q99754', 'Q99755', 'Q99756']",specific
CHEMBL608533,CHEMBL5659,"['O14730', 'Q8IXN9']",specific
CHEMBL608533,CHEMBL5568,"['P08922', 'Q15368', 'Q5TDB5']",specific
CHEMBL608533,CHEMBL4924,"['B2R854', 'B7ZL90', 'Q6FHX2', 'Q8WX28', 'Q9H4S6', 'Q9UK32']",specific
CHEMBL608533,CHEMBL267,"['E1P5V4', 'P12931', 'Q76P87', 'Q86VB9', 'Q9H5A8']",specific
CHEMBL608533,CHEMBL5668,"['A8MVX2', 'O75220', 'O75221', 'P78362', 'Q6NUL0', 'Q6V1X2', 'Q8IYQ3']",specific
CHEMBL608533,CHEMBL4246,"['B7ZKZ6', 'P42680', 'Q3MIS5']",specific
CHEMBL608533,CHEMBL5274,"['B5A949', 'B5A950', 'P35590']",specific
CHEMBL608533,CHEMBL5388,"['B3KR15', 'B4DX87', 'Q14150', 'Q8N591', 'Q9NYH2', 'Q9UKI8', 'Q9Y4F6']",specific
CHEMBL608533,CHEMBL5260,"['Q17RN0', 'Q49AR1', 'Q59H18', 'Q6MZS9', 'Q9Y2V6']",specific
CHEMBL608533,CHEMBL2815,"['B2R6T5', 'B7ZM34', 'P04629', 'P08119', 'Q15655', 'Q15656', 'Q5D056', 'Q5VZS2', 'Q7Z5C3', 'Q9UIU7']",specific
CHEMBL608533,CHEMBL5608,"['B7Z4C5', 'E9PG56', 'H0YND1', 'O75682', 'Q12827', 'Q16288', 'Q16289']",specific
CHEMBL608533,CHEMBL3983,"['A8K8U5', 'B2RDW2', 'E1P543', 'P33981', 'Q15272', 'Q5TCS0', 'Q9BW51', 'Q9NTM0']",specific
CHEMBL608533,CHEMBL5491,"['B3KVE1', 'D3DQV0', 'P30291']",specific
CHEMBL608533,CHEMBL5903,['Q04771'],specific
CHEMBL608533,CHEMBL4522,"['O94791', 'Q4W5H2', 'Q8IYF2', 'Q8N2G7', 'Q8NHG9', 'Q9NSY1', 'Q9NTG8']",specific
CHEMBL608533,CHEMBL5275,"['A8K6U9', 'P36894', 'Q8NEN8']",specific
CHEMBL608533,CHEMBL4442,['Q00526'],specific
CHEMBL608533,CHEMBL3055,"['P50613', 'Q9BS60', 'Q9UE19']",specific
CHEMBL608533,CHEMBL3116,"['P50750', 'Q5JU24', 'Q5JU25', 'Q5U006', 'Q96TF1']",specific
CHEMBL608533,CHEMBL1844,"['B5A955', 'D3DQG2', 'P07333', 'Q6LDW5', 'Q6LDY4', 'Q86VW7']",specific
CHEMBL608533,CHEMBL5520,"['Q5T2N2', 'Q8N752']",specific
CHEMBL608533,CHEMBL2543,"['B5BU42', 'O00704', 'P78368', 'Q8WUB1']",specific
CHEMBL608533,CHEMBL2558,"['B7ZLD2', 'B7ZLE7', 'P53355', 'Q14CQ7', 'Q1W5W0', 'Q68CP8', 'Q6ZRZ3', 'Q9BTL8']",specific
CHEMBL608533,CHEMBL5683,"['B7Z3E9', 'O15075', 'Q5VZY8', 'Q5VZZ0', 'Q5VZZ1']",specific
CHEMBL608533,CHEMBL5320,"['E5KR08', 'Q09013', 'Q16205', 'Q6P5Z6']",specific
CHEMBL608533,CHEMBL4602,"['A0AUX7', 'B2R8W1', 'B7ZLJ9', 'B7ZLK0', 'Q15375', 'Q59G40', 'Q5VTU0', 'Q8N368', 'Q9H124']",specific
CHEMBL608533,CHEMBL4134,"['P29322', 'Q6IN80', 'Q8IUX6', 'Q9NUA9', 'Q9P269']",specific
CHEMBL608533,CHEMBL3290,"['O43477', 'P29323', 'Q5T0U6', 'Q5T0U7', 'Q5T0U8']",specific
CHEMBL608533,CHEMBL5121,"['B2R945', 'B5BU65', 'Q16659', 'Q68DH4', 'Q8IYN8']",specific
